Date,Region,Temperature,Rainfall (mm),Humidity (%),Crop Yield Impact Score,fruit_Commodity,fruit_Price per Unit (LKR/kg)
1/13/2020,Gampaha,24.5,309.2,58.7,1.25,Mango,260.7
1/14/2020,Gampaha,24.5,309.2,58.7,1.25,Pineapple,455.7
1/14/2020,Gampaha,24.5,309.2,58.7,1.25,Wood Apple,321.61
1/14/2020,Gampaha,24.5,309.2,58.7,1.25,Beli Fruit,85.02
1/15/2020,Gampaha,24.5,309.2,58.7,1.25,Guava,366.28
1/15/2020,Gampaha,24.5,309.2,58.7,1.25,Passion Fruit,342.64
1/15/2020,Gampaha,24.5,309.2,58.7,1.25,Rambutan,317.56
1/16/2020,Gampaha,24.5,309.2,58.7,1.25,Mangosteen,489.93
1/16/2020,Gampaha,24.5,309.2,58.7,1.25,Avocado,239.5
1/16/2020,Gampaha,24.5,309.2,58.7,1.25,Rose Apple,118.33
1/17/2020,Gampaha,24.5,309.2,58.7,1.25,Soursop,434.51
1/17/2020,Gampaha,24.5,309.2,58.7,1.25,Custard Apple,61.7
1/17/2020,Gampaha,24.5,309.2,58.7,1.25,Gooseberry,88.37
1/18/2020,Gampaha,24.5,309.2,58.7,1.25,Pomegranate,130.82
1/18/2020,Gampaha,24.5,309.2,58.7,1.25,Orange,369.6
1/19/2020,Gampaha,34.4,399.0,75.6,1.54,Banana,77.93
1/19/2020,Gampaha,34.4,399.0,75.6,1.54,Papaya,101.11
1/19/2020,Gampaha,34.4,399.0,75.6,1.54,Mango,76.81
1/20/2020,Gampaha,34.4,399.0,75.6,1.54,Pineapple,325.01
1/20/2020,Gampaha,34.4,399.0,75.6,1.54,Wood Apple,96.74
1/20/2020,Gampaha,34.4,399.0,75.6,1.54,Beli Fruit,310.57
1/21/2020,Gampaha,34.4,399.0,75.6,1.54,Guava,227.83
1/21/2020,Gampaha,34.4,399.0,75.6,1.54,Passion Fruit,80.36
1/21/2020,Gampaha,34.4,399.0,75.6,1.54,Rambutan,454.86
1/22/2020,Gampaha,34.4,399.0,75.6,1.54,Mangosteen,449.29
1/22/2020,Gampaha,34.4,399.0,75.6,1.54,Avocado,440.69
1/22/2020,Gampaha,34.4,399.0,75.6,1.54,Rose Apple,272.82
1/23/2020,Gampaha,34.4,399.0,75.6,1.54,Soursop,254.62
1/23/2020,Gampaha,34.4,399.0,75.6,1.54,Custard Apple,237.64
1/23/2020,Gampaha,34.4,399.0,75.6,1.54,Gooseberry,359.07
1/24/2020,Gampaha,34.4,399.0,75.6,1.54,Pomegranate,343.94
1/24/2020,Gampaha,34.4,399.0,75.6,1.54,Orange,142.5
1/24/2020,Gampaha,32.4,387.7,83.5,1.75,Banana,433.96
1/25/2020,Gampaha,32.4,387.7,83.5,1.75,Papaya,146.41
1/25/2020,Gampaha,32.4,387.7,83.5,1.75,Mango,143.32
1/26/2020,Gampaha,32.4,387.7,83.5,1.75,Pineapple,160.13
1/26/2020,Gampaha,32.4,387.7,83.5,1.75,Wood Apple,145.89
1/26/2020,Gampaha,32.4,387.7,83.5,1.75,Beli Fruit,183.54
1/27/2020,Gampaha,32.4,387.7,83.5,1.75,Guava,58.96
1/27/2020,Gampaha,32.4,387.7,83.5,1.75,Passion Fruit,410.66
1/27/2020,Gampaha,32.4,387.7,83.5,1.75,Rambutan,136.82
1/28/2020,Gampaha,32.4,387.7,83.5,1.75,Mangosteen,334.33
1/28/2020,Gampaha,32.4,387.7,83.5,1.75,Avocado,120.23
1/28/2020,Gampaha,32.4,387.7,83.5,1.75,Rose Apple,312.16
1/29/2020,Gampaha,32.4,387.7,83.5,1.75,Soursop,367.7
1/29/2020,Gampaha,32.4,387.7,83.5,1.75,Custard Apple,434.81
1/29/2020,Gampaha,32.4,387.7,83.5,1.75,Gooseberry,145.54
1/30/2020,Gampaha,32.4,387.7,83.5,1.75,Pomegranate,51.45
1/30/2020,Gampaha,32.4,387.7,83.5,1.75,Orange,355.09
1/30/2020,Gampaha,33.9,175.5,82.5,0.54,Banana,139.98
1/31/2020,Gampaha,33.9,175.5,82.5,0.54,Papaya,78.53
1/31/2020,Gampaha,33.9,175.5,82.5,0.54,Mango,366.47
2/1/2020,Gampaha,33.9,175.5,82.5,0.54,Pineapple,67.68
2/1/2020,Gampaha,33.9,175.5,82.5,0.54,Wood Apple,108.9
2/1/2020,Gampaha,33.9,175.5,82.5,0.54,Beli Fruit,384.46
2/2/2020,Gampaha,33.9,175.5,82.5,0.54,Guava,210.67
2/2/2020,Gampaha,33.9,175.5,82.5,0.54,Passion Fruit,94.26
2/2/2020,Gampaha,33.9,175.5,82.5,0.54,Rambutan,208.81
2/3/2020,Gampaha,33.9,175.5,82.5,0.54,Mangosteen,435.48
2/3/2020,Gampaha,33.9,175.5,82.5,0.54,Avocado,57.0
2/3/2020,Gampaha,33.9,175.5,82.5,0.54,Rose Apple,146.12
2/4/2020,Gampaha,33.9,175.5,82.5,0.54,Soursop,54.77
2/4/2020,Gampaha,33.9,175.5,82.5,0.54,Custard Apple,476.26
2/4/2020,Gampaha,33.9,175.5,82.5,0.54,Gooseberry,174.38
2/5/2020,Gampaha,33.9,175.5,82.5,0.54,Pomegranate,97.2
2/5/2020,Gampaha,33.9,175.5,82.5,0.54,Orange,294.13
2/5/2020,Gampaha,24.8,21.1,93.7,1.48,Banana,79.65
2/6/2020,Gampaha,24.8,21.1,93.7,1.48,Papaya,351.54
2/6/2020,Gampaha,24.8,21.1,93.7,1.48,Mango,217.82
2/6/2020,Gampaha,24.8,21.1,93.7,1.48,Pineapple,155.62
2/7/2020,Gampaha,24.8,21.1,93.7,1.48,Wood Apple,243.41
2/7/2020,Gampaha,24.8,21.1,93.7,1.48,Beli Fruit,191.88
2/8/2020,Gampaha,24.8,21.1,93.7,1.48,Guava,380.08
2/8/2020,Gampaha,24.8,21.1,93.7,1.48,Passion Fruit,253.37
2/8/2020,Gampaha,24.8,21.1,93.7,1.48,Rambutan,461.72
2/9/2020,Gampaha,24.8,21.1,93.7,1.48,Mangosteen,475.76
2/9/2020,Gampaha,24.8,21.1,93.7,1.48,Avocado,126.12
2/9/2020,Gampaha,24.8,21.1,93.7,1.48,Rose Apple,207.92
2/10/2020,Gampaha,24.8,21.1,93.7,1.48,Soursop,269.98
2/10/2020,Gampaha,24.8,21.1,93.7,1.48,Custard Apple,188.92
2/10/2020,Gampaha,24.8,21.1,93.7,1.48,Gooseberry,69.41
2/11/2020,Gampaha,24.8,21.1,93.7,1.48,Pomegranate,323.77
2/11/2020,Gampaha,24.8,21.1,93.7,1.48,Orange,225.43
2/11/2020,Gampaha,28.1,15.5,60.2,1.54,Banana,115.48
2/12/2020,Gampaha,28.1,15.5,60.2,1.54,Papaya,410.41
2/12/2020,Gampaha,28.1,15.5,60.2,1.54,Mango,146.65
2/12/2020,Gampaha,28.1,15.5,60.2,1.54,Pineapple,133.79
2/13/2020,Gampaha,28.1,15.5,60.2,1.54,Wood Apple,100.18
2/13/2020,Gampaha,28.1,15.5,60.2,1.54,Beli Fruit,457.32
2/14/2020,Gampaha,28.1,15.5,60.2,1.54,Guava,428.71
2/14/2020,Gampaha,28.1,15.5,60.2,1.54,Passion Fruit,473.51
2/14/2020,Gampaha,28.1,15.5,60.2,1.54,Rambutan,318.86
2/15/2020,Gampaha,28.1,15.5,60.2,1.54,Mangosteen,366.94
2/15/2020,Gampaha,28.1,15.5,60.2,1.54,Avocado,156.95
2/15/2020,Gampaha,28.1,15.5,60.2,1.54,Rose Apple,251.94
2/16/2020,Gampaha,28.1,15.5,60.2,1.54,Soursop,459.83
2/16/2020,Gampaha,28.1,15.5,60.2,1.54,Custard Apple,335.43
2/16/2020,Gampaha,28.1,15.5,60.2,1.54,Gooseberry,159.31
2/17/2020,Gampaha,28.1,15.5,60.2,1.54,Pomegranate,117.8
2/17/2020,Gampaha,28.1,15.5,60.2,1.54,Orange,93.69
2/17/2020,Gampaha,23.3,99.3,87.6,1.04,Banana,357.95
2/18/2020,Gampaha,23.3,99.3,87.6,1.04,Papaya,253.76
2/18/2020,Gampaha,23.3,99.3,87.6,1.04,Mango,274.04
2/18/2020,Gampaha,23.3,99.3,87.6,1.04,Pineapple,379.34
2/19/2020,Gampaha,23.3,99.3,87.6,1.04,Wood Apple,210.74
2/19/2020,Gampaha,23.3,99.3,87.6,1.04,Beli Fruit,397.45
2/19/2020,Gampaha,23.3,99.3,87.6,1.04,Guava,452.47
2/20/2020,Gampaha,23.3,99.3,87.6,1.04,Passion Fruit,409.39
2/20/2020,Gampaha,23.3,99.3,87.6,1.04,Rambutan,479.56
2/21/2020,Gampaha,23.3,99.3,87.6,1.04,Mangosteen,458.87
2/21/2020,Gampaha,23.3,99.3,87.6,1.04,Avocado,99.93
2/21/2020,Gampaha,23.3,99.3,87.6,1.04,Rose Apple,264.85
2/22/2020,Gampaha,23.3,99.3,87.6,1.04,Soursop,139.17
2/22/2020,Gampaha,23.3,99.3,87.6,1.04,Custard Apple,113.74
2/22/2020,Gampaha,23.3,99.3,87.6,1.04,Gooseberry,87.97
2/23/2020,Gampaha,23.3,99.3,87.6,1.04,Pomegranate,467.59
2/23/2020,Gampaha,23.3,99.3,87.6,1.04,Orange,60.93
2/23/2020,Gampaha,37.4,205.7,58.1,1.46,Banana,330.96
2/24/2020,Gampaha,37.4,205.7,58.1,1.46,Papaya,274.8
2/24/2020,Gampaha,37.4,205.7,58.1,1.46,Mango,371.59
2/24/2020,Gampaha,37.4,205.7,58.1,1.46,Pineapple,314.54
2/25/2020,Gampaha,37.4,205.7,58.1,1.46,Wood Apple,303.79
2/25/2020,Gampaha,37.4,205.7,58.1,1.46,Beli Fruit,495.28
2/25/2020,Gampaha,37.4,205.7,58.1,1.46,Guava,232.03
2/26/2020,Gampaha,37.4,205.7,58.1,1.46,Passion Fruit,162.8
2/26/2020,Gampaha,37.4,205.7,58.1,1.46,Rambutan,491.69
2/27/2020,Gampaha,37.4,205.7,58.1,1.46,Mangosteen,77.52
2/27/2020,Gampaha,37.4,205.7,58.1,1.46,Avocado,431.41
2/27/2020,Gampaha,37.4,205.7,58.1,1.46,Rose Apple,397.15
2/28/2020,Gampaha,37.4,205.7,58.1,1.46,Soursop,111.45
2/28/2020,Gampaha,37.4,205.7,58.1,1.46,Custard Apple,355.37
2/28/2020,Gampaha,37.4,205.7,58.1,1.46,Gooseberry,482.98
2/29/2020,Gampaha,37.4,205.7,58.1,1.46,Pomegranate,347.59
2/29/2020,Gampaha,37.4,205.7,58.1,1.46,Orange,360.92
2/29/2020,Gampaha,36.0,262.4,66.9,1.84,Banana,182.26
3/1/2020,Gampaha,36.0,262.4,66.9,1.84,Papaya,470.08
3/1/2020,Gampaha,36.0,262.4,66.9,1.84,Mango,304.12
3/1/2020,Gampaha,36.0,262.4,66.9,1.84,Pineapple,425.55
3/2/2020,Gampaha,36.0,262.4,66.9,1.84,Wood Apple,373.1
3/2/2020,Gampaha,36.0,262.4,66.9,1.84,Beli Fruit,69.58
3/2/2020,Gampaha,36.0,262.4,66.9,1.84,Guava,412.61
3/3/2020,Gampaha,36.0,262.4,66.9,1.84,Passion Fruit,76.11
3/3/2020,Gampaha,36.0,262.4,66.9,1.84,Rambutan,292.78
3/3/2020,Gampaha,36.0,262.4,66.9,1.84,Mangosteen,270.06
3/4/2020,Gampaha,36.0,262.4,66.9,1.84,Avocado,274.17
3/4/2020,Gampaha,36.0,262.4,66.9,1.84,Rose Apple,114.68
3/5/2020,Gampaha,36.0,262.4,66.9,1.84,Soursop,411.39
3/5/2020,Gampaha,36.0,262.4,66.9,1.84,Custard Apple,248.47
3/5/2020,Gampaha,36.0,262.4,66.9,1.84,Gooseberry,72.06
3/6/2020,Gampaha,36.0,262.4,66.9,1.84,Pomegranate,499.93
3/6/2020,Gampaha,36.0,262.4,66.9,1.84,Orange,231.16
3/6/2020,Gampaha,37.2,362.3,80.0,1.54,Banana,486.34
3/7/2020,Gampaha,37.2,362.3,80.0,1.54,Papaya,228.01
3/7/2020,Gampaha,37.2,362.3,80.0,1.54,Mango,235.82
3/7/2020,Gampaha,37.2,362.3,80.0,1.54,Pineapple,264.53
3/8/2020,Gampaha,37.2,362.3,80.0,1.54,Wood Apple,194.84
3/8/2020,Gampaha,37.2,362.3,80.0,1.54,Beli Fruit,424.22
3/8/2020,Gampaha,37.2,362.3,80.0,1.54,Guava,182.68
3/9/2020,Gampaha,37.2,362.3,80.0,1.54,Passion Fruit,335.49
3/9/2020,Gampaha,37.2,362.3,80.0,1.54,Rambutan,269.72
3/9/2020,Gampaha,37.2,362.3,80.0,1.54,Mangosteen,187.87
3/10/2020,Gampaha,37.2,362.3,80.0,1.54,Avocado,424.99
3/10/2020,Gampaha,37.2,362.3,80.0,1.54,Rose Apple,418.69
3/11/2020,Gampaha,37.2,362.3,80.0,1.54,Soursop,414.78
3/11/2020,Gampaha,37.2,362.3,80.0,1.54,Custard Apple,476.22
3/11/2020,Gampaha,37.2,362.3,80.0,1.54,Gooseberry,261.6
3/12/2020,Gampaha,37.2,362.3,80.0,1.54,Pomegranate,365.55
3/12/2020,Gampaha,37.2,362.3,80.0,1.54,Orange,329.6
3/12/2020,Gampaha,34.5,294.7,51.6,0.95,Banana,484.52
3/13/2020,Gampaha,34.5,294.7,51.6,0.95,Papaya,55.8
3/13/2020,Gampaha,34.5,294.7,51.6,0.95,Mango,492.38
3/13/2020,Gampaha,34.5,294.7,51.6,0.95,Pineapple,67.53
3/14/2020,Gampaha,34.5,294.7,51.6,0.95,Wood Apple,429.28
3/14/2020,Gampaha,34.5,294.7,51.6,0.95,Beli Fruit,256.88
3/14/2020,Gampaha,34.5,294.7,51.6,0.95,Guava,398.11
3/15/2020,Gampaha,34.5,294.7,51.6,0.95,Passion Fruit,75.98
3/15/2020,Gampaha,34.5,294.7,51.6,0.95,Rambutan,448.76
3/15/2020,Gampaha,34.5,294.7,51.6,0.95,Mangosteen,483.93
3/16/2020,Gampaha,34.5,294.7,51.6,0.95,Avocado,484.99
3/16/2020,Gampaha,34.5,294.7,51.6,0.95,Rose Apple,430.03
3/16/2020,Gampaha,34.5,294.7,51.6,0.95,Soursop,317.54
3/17/2020,Gampaha,34.5,294.7,51.6,0.95,Custard Apple,443.67
3/17/2020,Gampaha,34.5,294.7,51.6,0.95,Gooseberry,353.59
3/18/2020,Gampaha,34.5,294.7,51.6,0.95,Pomegranate,75.24
3/18/2020,Gampaha,34.5,294.7,51.6,0.95,Orange,316.64
3/18/2020,Gampaha,34.6,32.8,82.3,1.48,Banana,279.75
3/19/2020,Gampaha,34.6,32.8,82.3,1.48,Papaya,192.71
3/19/2020,Gampaha,34.6,32.8,82.3,1.48,Mango,490.31
3/19/2020,Gampaha,34.6,32.8,82.3,1.48,Pineapple,488.94
3/20/2020,Gampaha,34.6,32.8,82.3,1.48,Wood Apple,409.64
3/20/2020,Gampaha,34.6,32.8,82.3,1.48,Beli Fruit,368.13
3/20/2020,Gampaha,34.6,32.8,82.3,1.48,Guava,64.04
3/21/2020,Gampaha,34.6,32.8,82.3,1.48,Passion Fruit,52.09
3/21/2020,Gampaha,34.6,32.8,82.3,1.48,Rambutan,286.83
3/21/2020,Gampaha,34.6,32.8,82.3,1.48,Mangosteen,348.73
3/22/2020,Gampaha,34.6,32.8,82.3,1.48,Avocado,456.97
3/22/2020,Gampaha,34.6,32.8,82.3,1.48,Rose Apple,401.09
3/22/2020,Gampaha,34.6,32.8,82.3,1.48,Soursop,423.95
3/23/2020,Gampaha,34.6,32.8,82.3,1.48,Custard Apple,217.81
3/23/2020,Gampaha,34.6,32.8,82.3,1.48,Gooseberry,325.7
3/24/2020,Gampaha,34.6,32.8,82.3,1.48,Pomegranate,147.24
3/24/2020,Gampaha,34.6,32.8,82.3,1.48,Orange,481.59
3/24/2020,Gampaha,28.8,359.1,61.3,1.06,Banana,415.7
3/25/2020,Gampaha,28.8,359.1,61.3,1.06,Papaya,311.88
3/25/2020,Gampaha,28.8,359.1,61.3,1.06,Mango,57.44
3/25/2020,Gampaha,28.8,359.1,61.3,1.06,Pineapple,382.4
3/26/2020,Gampaha,28.8,359.1,61.3,1.06,Wood Apple,247.84
3/26/2020,Gampaha,28.8,359.1,61.3,1.06,Beli Fruit,489.96
3/26/2020,Gampaha,28.8,359.1,61.3,1.06,Guava,339.2
3/27/2020,Gampaha,28.8,359.1,61.3,1.06,Passion Fruit,443.4
3/27/2020,Gampaha,28.8,359.1,61.3,1.06,Rambutan,341.42
3/27/2020,Gampaha,28.8,359.1,61.3,1.06,Mangosteen,51.96
3/28/2020,Gampaha,28.8,359.1,61.3,1.06,Avocado,358.2
3/28/2020,Gampaha,28.8,359.1,61.3,1.06,Rose Apple,185.69
3/28/2020,Gampaha,28.8,359.1,61.3,1.06,Soursop,50.41
3/29/2020,Gampaha,28.8,359.1,61.3,1.06,Custard Apple,463.84
3/29/2020,Gampaha,28.8,359.1,61.3,1.06,Gooseberry,444.04
3/29/2020,Gampaha,28.8,359.1,61.3,1.06,Pomegranate,238.27
3/30/2020,Gampaha,28.8,359.1,61.3,1.06,Orange,496.26
3/30/2020,Gampaha,31.7,57.9,86.3,1.38,Banana,380.58
3/31/2020,Gampaha,31.7,57.9,86.3,1.38,Papaya,311.92
3/31/2020,Gampaha,31.7,57.9,86.3,1.38,Mango,113.79
3/31/2020,Gampaha,31.7,57.9,86.3,1.38,Pineapple,183.26
4/1/2020,Gampaha,31.7,57.9,86.3,1.38,Wood Apple,369.86
4/1/2020,Gampaha,31.7,57.9,86.3,1.38,Beli Fruit,216.23
4/1/2020,Gampaha,31.7,57.9,86.3,1.38,Guava,294.77
4/2/2020,Gampaha,31.7,57.9,86.3,1.38,Passion Fruit,275.63
4/2/2020,Gampaha,31.7,57.9,86.3,1.38,Rambutan,411.99
4/2/2020,Gampaha,31.7,57.9,86.3,1.38,Mangosteen,443.87
4/3/2020,Gampaha,31.7,57.9,86.3,1.38,Avocado,466.87
4/3/2020,Gampaha,31.7,57.9,86.3,1.38,Rose Apple,351.37
4/3/2020,Gampaha,31.7,57.9,86.3,1.38,Soursop,219.24
4/4/2020,Gampaha,31.7,57.9,86.3,1.38,Custard Apple,474.2
4/4/2020,Gampaha,31.7,57.9,86.3,1.38,Gooseberry,425.89
4/4/2020,Gampaha,31.7,57.9,86.3,1.38,Pomegranate,272.23
4/5/2020,Gampaha,31.7,57.9,86.3,1.38,Orange,338.65
4/5/2020,Gampaha,34.1,53.8,83.5,1.74,Banana,244.28
4/6/2020,Gampaha,34.1,53.8,83.5,1.74,Papaya,439.61
4/6/2020,Gampaha,34.1,53.8,83.5,1.74,Mango,128.62
4/6/2020,Gampaha,34.1,53.8,83.5,1.74,Pineapple,111.1
4/7/2020,Gampaha,34.1,53.8,83.5,1.74,Wood Apple,357.32
4/7/2020,Gampaha,34.1,53.8,83.5,1.74,Beli Fruit,246.2
4/7/2020,Gampaha,34.1,53.8,83.5,1.74,Guava,286.19
4/8/2020,Gampaha,34.1,53.8,83.5,1.74,Passion Fruit,257.36
4/8/2020,Gampaha,34.1,53.8,83.5,1.74,Rambutan,224.4
4/8/2020,Gampaha,34.1,53.8,83.5,1.74,Mangosteen,478.96
4/9/2020,Gampaha,34.1,53.8,83.5,1.74,Avocado,99.58
4/9/2020,Gampaha,34.1,53.8,83.5,1.74,Rose Apple,173.82
4/9/2020,Gampaha,34.1,53.8,83.5,1.74,Soursop,93.26
4/10/2020,Gampaha,34.1,53.8,83.5,1.74,Custard Apple,394.23
4/10/2020,Gampaha,34.1,53.8,83.5,1.74,Gooseberry,187.91
4/10/2020,Gampaha,34.1,53.8,83.5,1.74,Pomegranate,136.07
4/11/2020,Gampaha,34.1,53.8,83.5,1.74,Orange,443.88
4/11/2020,Gampaha,24.2,69.0,88.1,1.4,Banana,313.11
4/11/2020,Gampaha,24.2,69.0,88.1,1.4,Papaya,139.49
4/12/2020,Gampaha,24.2,69.0,88.1,1.4,Mango,113.0
4/12/2020,Gampaha,24.2,69.0,88.1,1.4,Pineapple,139.85
4/13/2020,Gampaha,24.2,69.0,88.1,1.4,Wood Apple,430.17
4/13/2020,Gampaha,24.2,69.0,88.1,1.4,Beli Fruit,475.19
4/13/2020,Gampaha,24.2,69.0,88.1,1.4,Guava,122.78
4/14/2020,Gampaha,24.2,69.0,88.1,1.4,Passion Fruit,316.88
4/14/2020,Gampaha,24.2,69.0,88.1,1.4,Rambutan,442.87
4/14/2020,Gampaha,24.2,69.0,88.1,1.4,Mangosteen,420.76
4/15/2020,Gampaha,24.2,69.0,88.1,1.4,Avocado,453.34
4/15/2020,Gampaha,24.2,69.0,88.1,1.4,Rose Apple,421.32
4/15/2020,Gampaha,24.2,69.0,88.1,1.4,Soursop,195.41
4/16/2020,Gampaha,24.2,69.0,88.1,1.4,Custard Apple,348.75
4/16/2020,Gampaha,24.2,69.0,88.1,1.4,Gooseberry,371.16
4/16/2020,Gampaha,24.2,69.0,88.1,1.4,Pomegranate,288.91
4/17/2020,Gampaha,24.2,69.0,88.1,1.4,Orange,243.36
4/17/2020,Gampaha,37.5,379.9,80.6,1.93,Banana,77.63
4/17/2020,Gampaha,37.5,379.9,80.6,1.93,Papaya,335.91
4/18/2020,Gampaha,37.5,379.9,80.6,1.93,Mango,428.1
4/18/2020,Gampaha,37.5,379.9,80.6,1.93,Pineapple,103.03
4/19/2020,Gampaha,37.5,379.9,80.6,1.93,Wood Apple,352.96
4/19/2020,Gampaha,37.5,379.9,80.6,1.93,Beli Fruit,219.38
4/19/2020,Gampaha,37.5,379.9,80.6,1.93,Guava,199.83
4/20/2020,Gampaha,37.5,379.9,80.6,1.93,Passion Fruit,58.58
4/20/2020,Gampaha,37.5,379.9,80.6,1.93,Rambutan,51.4
4/20/2020,Gampaha,37.5,379.9,80.6,1.93,Mangosteen,373.92
4/21/2020,Gampaha,37.5,379.9,80.6,1.93,Avocado,126.99
4/21/2020,Gampaha,37.5,379.9,80.6,1.93,Rose Apple,388.33
4/21/2020,Gampaha,37.5,379.9,80.6,1.93,Soursop,344.71
4/22/2020,Gampaha,37.5,379.9,80.6,1.93,Custard Apple,249.67
4/22/2020,Gampaha,37.5,379.9,80.6,1.93,Gooseberry,102.31
4/22/2020,Gampaha,37.5,379.9,80.6,1.93,Pomegranate,101.58
4/23/2020,Gampaha,37.5,379.9,80.6,1.93,Orange,227.0
4/23/2020,Gampaha,27.0,149.1,64.5,0.71,Banana,303.05
4/23/2020,Gampaha,27.0,149.1,64.5,0.71,Papaya,73.56
4/24/2020,Gampaha,27.0,149.1,64.5,0.71,Mango,146.05
4/24/2020,Gampaha,27.0,149.1,64.5,0.71,Pineapple,321.03
4/24/2020,Gampaha,27.0,149.1,64.5,0.71,Wood Apple,99.2
4/25/2020,Gampaha,27.0,149.1,64.5,0.71,Beli Fruit,132.48
4/25/2020,Gampaha,27.0,149.1,64.5,0.71,Guava,340.2
4/26/2020,Gampaha,27.0,149.1,64.5,0.71,Passion Fruit,227.81
4/26/2020,Gampaha,27.0,149.1,64.5,0.71,Rambutan,352.87
4/26/2020,Gampaha,27.0,149.1,64.5,0.71,Mangosteen,492.81
4/27/2020,Gampaha,27.0,149.1,64.5,0.71,Avocado,480.2
4/27/2020,Gampaha,27.0,149.1,64.5,0.71,Rose Apple,274.75
4/27/2020,Gampaha,27.0,149.1,64.5,0.71,Soursop,297.27
4/28/2020,Gampaha,27.0,149.1,64.5,0.71,Custard Apple,485.33
4/28/2020,Gampaha,27.0,149.1,64.5,0.71,Gooseberry,209.32
4/28/2020,Gampaha,27.0,149.1,64.5,0.71,Pomegranate,438.39
4/29/2020,Gampaha,27.0,149.1,64.5,0.71,Orange,379.21
4/29/2020,Gampaha,32.2,277.4,91.9,1.52,Banana,188.87
4/29/2020,Gampaha,32.2,277.4,91.9,1.52,Papaya,110.58
4/30/2020,Gampaha,32.2,277.4,91.9,1.52,Mango,466.13
4/30/2020,Gampaha,32.2,277.4,91.9,1.52,Pineapple,91.59
4/30/2020,Gampaha,32.2,277.4,91.9,1.52,Wood Apple,261.13
5/1/2020,Gampaha,32.2,277.4,91.9,1.52,Beli Fruit,438.83
5/1/2020,Gampaha,32.2,277.4,91.9,1.52,Guava,148.47
5/2/2020,Gampaha,32.2,277.4,91.9,1.52,Passion Fruit,315.97
5/2/2020,Gampaha,32.2,277.4,91.9,1.52,Rambutan,270.5
5/2/2020,Gampaha,32.2,277.4,91.9,1.52,Mangosteen,377.24
5/3/2020,Gampaha,32.2,277.4,91.9,1.52,Avocado,277.27
5/3/2020,Gampaha,32.2,277.4,91.9,1.52,Rose Apple,332.08
5/3/2020,Gampaha,32.2,277.4,91.9,1.52,Soursop,327.17
5/4/2020,Gampaha,32.2,277.4,91.9,1.52,Custard Apple,341.59
5/4/2020,Gampaha,32.2,277.4,91.9,1.52,Gooseberry,339.91
5/4/2020,Gampaha,32.2,277.4,91.9,1.52,Pomegranate,483.11
