Date,Region,Temperature,Rainfall (mm),Humidity (%),Crop Yield Impact Score,fruit_Commodity,fruit_Price per Unit (LKR/kg)
2/6/2020,Matara,36.0,183.7,81.3,1.49,Banana,69.67
2/6/2020,Matara,36.0,183.7,81.3,1.49,Papaya,164.83
2/6/2020,Matara,36.0,183.7,81.3,1.49,Mango,437.94
2/7/2020,Matara,36.0,183.7,81.3,1.49,Pineapple,459.23
2/7/2020,Matara,36.0,183.7,81.3,1.49,Wood Apple,348.83
2/7/2020,Matara,36.0,183.7,81.3,1.49,Beli Fruit,425.73
2/8/2020,Matara,36.0,183.7,81.3,1.49,Guava,197.56
2/8/2020,Matara,36.0,183.7,81.3,1.49,Passion Fruit,428.6
2/8/2020,Matara,36.0,183.7,81.3,1.49,Rambutan,156.26
2/9/2020,Matara,36.0,183.7,81.3,1.49,Mangosteen,67.62
2/9/2020,Matara,36.0,183.7,81.3,1.49,Avocado,409.57
2/9/2020,Matara,36.0,183.7,81.3,1.49,Rose Apple,423.07
2/10/2020,Matara,36.0,183.7,81.3,1.49,Soursop,247.16
2/10/2020,Matara,36.0,183.7,81.3,1.49,Custard Apple,216.1
2/10/2020,Matara,36.0,183.7,81.3,1.49,Gooseberry,360.05
2/11/2020,Matara,36.0,183.7,81.3,1.49,Pomegranate,327.29
2/11/2020,Matara,36.0,183.7,81.3,1.49,Orange,118.98
2/12/2020,Matara,25.9,358.8,83.0,0.84,Banana,412.59
2/12/2020,Matara,25.9,358.8,83.0,0.84,Papaya,437.58
2/12/2020,Matara,25.9,358.8,83.0,0.84,Mango,488.22
2/13/2020,Matara,25.9,358.8,83.0,0.84,Pineapple,243.14
2/13/2020,Matara,25.9,358.8,83.0,0.84,Wood Apple,67.89
2/13/2020,Matara,25.9,358.8,83.0,0.84,Beli Fruit,255.29
2/14/2020,Matara,25.9,358.8,83.0,0.84,Guava,176.53
2/14/2020,Matara,25.9,358.8,83.0,0.84,Passion Fruit,68.12
2/14/2020,Matara,25.9,358.8,83.0,0.84,Rambutan,262.15
2/15/2020,Matara,25.9,358.8,83.0,0.84,Mangosteen,117.32
2/15/2020,Matara,25.9,358.8,83.0,0.84,Avocado,291.6
2/15/2020,Matara,25.9,358.8,83.0,0.84,Rose Apple,81.73
2/16/2020,Matara,25.9,358.8,83.0,0.84,Soursop,369.39
2/16/2020,Matara,25.9,358.8,83.0,0.84,Custard Apple,75.18
2/16/2020,Matara,25.9,358.8,83.0,0.84,Gooseberry,374.36
2/17/2020,Matara,25.9,358.8,83.0,0.84,Pomegranate,293.93
2/17/2020,Matara,25.9,358.8,83.0,0.84,Orange,74.66
2/18/2020,Matara,25.4,45.3,74.1,1.77,Banana,150.52
2/18/2020,Matara,25.4,45.3,74.1,1.77,Papaya,107.15
2/18/2020,Matara,25.4,45.3,74.1,1.77,Mango,171.81
2/19/2020,Matara,25.4,45.3,74.1,1.77,Pineapple,422.52
2/19/2020,Matara,25.4,45.3,74.1,1.77,Wood Apple,484.66
2/19/2020,Matara,25.4,45.3,74.1,1.77,Beli Fruit,293.09
2/20/2020,Matara,25.4,45.3,74.1,1.77,Guava,272.92
2/20/2020,Matara,25.4,45.3,74.1,1.77,Passion Fruit,290.87
2/20/2020,Matara,25.4,45.3,74.1,1.77,Rambutan,376.8
2/21/2020,Matara,25.4,45.3,74.1,1.77,Mangosteen,364.13
2/21/2020,Matara,25.4,45.3,74.1,1.77,Avocado,83.18
2/21/2020,Matara,25.4,45.3,74.1,1.77,Rose Apple,50.93
2/22/2020,Matara,25.4,45.3,74.1,1.77,Soursop,408.25
2/22/2020,Matara,25.4,45.3,74.1,1.77,Custard Apple,403.19
2/22/2020,Matara,25.4,45.3,74.1,1.77,Gooseberry,91.55
2/23/2020,Matara,25.4,45.3,74.1,1.77,Pomegranate,482.15
2/23/2020,Matara,25.4,45.3,74.1,1.77,Orange,353.8
2/23/2020,Matara,30.9,379.6,79.8,1.2,Banana,140.09
2/24/2020,Matara,30.9,379.6,79.8,1.2,Papaya,460.16
2/24/2020,Matara,30.9,379.6,79.8,1.2,Mango,59.24
2/25/2020,Matara,30.9,379.6,79.8,1.2,Pineapple,107.41
2/25/2020,Matara,30.9,379.6,79.8,1.2,Wood Apple,497.87
2/25/2020,Matara,30.9,379.6,79.8,1.2,Beli Fruit,357.6
2/26/2020,Matara,30.9,379.6,79.8,1.2,Guava,446.68
2/26/2020,Matara,30.9,379.6,79.8,1.2,Passion Fruit,401.6
2/26/2020,Matara,30.9,379.6,79.8,1.2,Rambutan,140.52
2/27/2020,Matara,30.9,379.6,79.8,1.2,Mangosteen,103.04
2/27/2020,Matara,30.9,379.6,79.8,1.2,Avocado,353.49
2/27/2020,Matara,30.9,379.6,79.8,1.2,Rose Apple,314.66
2/28/2020,Matara,30.9,379.6,79.8,1.2,Soursop,400.14
2/28/2020,Matara,30.9,379.6,79.8,1.2,Custard Apple,190.85
2/28/2020,Matara,30.9,379.6,79.8,1.2,Gooseberry,243.68
2/29/2020,Matara,30.9,379.6,79.8,1.2,Pomegranate,340.91
2/29/2020,Matara,30.9,379.6,79.8,1.2,Orange,288.16
2/29/2020,Matara,28.5,243.9,63.5,0.71,Banana,182.72
3/1/2020,Matara,28.5,243.9,63.5,0.71,Papaya,438.63
3/1/2020,Matara,28.5,243.9,63.5,0.71,Mango,227.97
3/2/2020,Matara,28.5,243.9,63.5,0.71,Pineapple,74.73
3/2/2020,Matara,28.5,243.9,63.5,0.71,Wood Apple,349.53
3/2/2020,Matara,28.5,243.9,63.5,0.71,Beli Fruit,403.0
3/3/2020,Matara,28.5,243.9,63.5,0.71,Guava,89.7
3/3/2020,Matara,28.5,243.9,63.5,0.71,Passion Fruit,369.37
3/3/2020,Matara,28.5,243.9,63.5,0.71,Rambutan,83.44
3/4/2020,Matara,28.5,243.9,63.5,0.71,Mangosteen,262.0
3/4/2020,Matara,28.5,243.9,63.5,0.71,Avocado,372.27
3/4/2020,Matara,28.5,243.9,63.5,0.71,Rose Apple,183.6
3/5/2020,Matara,28.5,243.9,63.5,0.71,Soursop,127.44
3/5/2020,Matara,28.5,243.9,63.5,0.71,Custard Apple,327.43
3/5/2020,Matara,28.5,243.9,63.5,0.71,Gooseberry,80.83
3/6/2020,Matara,28.5,243.9,63.5,0.71,Pomegranate,454.35
3/6/2020,Matara,28.5,243.9,63.5,0.71,Orange,382.34
3/6/2020,Matara,22.5,151.5,51.1,0.84,Banana,94.28
3/7/2020,Matara,22.5,151.5,51.1,0.84,Papaya,441.14
3/7/2020,Matara,22.5,151.5,51.1,0.84,Mango,58.93
3/7/2020,Matara,22.5,151.5,51.1,0.84,Pineapple,349.5
3/8/2020,Matara,22.5,151.5,51.1,0.84,Wood Apple,296.38
3/8/2020,Matara,22.5,151.5,51.1,0.84,Beli Fruit,218.02
3/9/2020,Matara,22.5,151.5,51.1,0.84,Guava,157.62
3/9/2020,Matara,22.5,151.5,51.1,0.84,Passion Fruit,297.45
3/9/2020,Matara,22.5,151.5,51.1,0.84,Rambutan,421.27
3/10/2020,Matara,22.5,151.5,51.1,0.84,Mangosteen,381.92
3/10/2020,Matara,22.5,151.5,51.1,0.84,Avocado,341.19
3/10/2020,Matara,22.5,151.5,51.1,0.84,Rose Apple,324.12
3/11/2020,Matara,22.5,151.5,51.1,0.84,Soursop,496.57
3/11/2020,Matara,22.5,151.5,51.1,0.84,Custard Apple,274.22
3/11/2020,Matara,22.5,151.5,51.1,0.84,Gooseberry,79.77
3/12/2020,Matara,22.5,151.5,51.1,0.84,Pomegranate,316.16
3/12/2020,Matara,22.5,151.5,51.1,0.84,Orange,428.53
3/12/2020,Matara,29.7,14.9,76.4,0.52,Banana,137.21
3/13/2020,Matara,29.7,14.9,76.4,0.52,Papaya,344.67
3/13/2020,Matara,29.7,14.9,76.4,0.52,Mango,228.42
3/13/2020,Matara,29.7,14.9,76.4,0.52,Pineapple,72.26
3/14/2020,Matara,29.7,14.9,76.4,0.52,Wood Apple,330.48
3/14/2020,Matara,29.7,14.9,76.4,0.52,Beli Fruit,442.89
3/15/2020,Matara,29.7,14.9,76.4,0.52,Guava,126.29
3/15/2020,Matara,29.7,14.9,76.4,0.52,Passion Fruit,250.83
3/15/2020,Matara,29.7,14.9,76.4,0.52,Rambutan,53.72
3/16/2020,Matara,29.7,14.9,76.4,0.52,Mangosteen,71.45
3/16/2020,Matara,29.7,14.9,76.4,0.52,Avocado,359.65
3/16/2020,Matara,29.7,14.9,76.4,0.52,Rose Apple,303.64
3/17/2020,Matara,29.7,14.9,76.4,0.52,Soursop,287.86
3/17/2020,Matara,29.7,14.9,76.4,0.52,Custard Apple,234.11
3/17/2020,Matara,29.7,14.9,76.4,0.52,Gooseberry,431.71
3/18/2020,Matara,29.7,14.9,76.4,0.52,Pomegranate,237.74
3/18/2020,Matara,29.7,14.9,76.4,0.52,Orange,458.22
3/18/2020,Matara,35.2,110.8,75.1,0.6,Banana,338.63
3/19/2020,Matara,35.2,110.8,75.1,0.6,Papaya,466.39
3/19/2020,Matara,35.2,110.8,75.1,0.6,Mango,235.47
3/19/2020,Matara,35.2,110.8,75.1,0.6,Pineapple,193.99
3/20/2020,Matara,35.2,110.8,75.1,0.6,Wood Apple,106.34
3/20/2020,Matara,35.2,110.8,75.1,0.6,Beli Fruit,331.85
3/20/2020,Matara,35.2,110.8,75.1,0.6,Guava,276.46
3/21/2020,Matara,35.2,110.8,75.1,0.6,Passion Fruit,395.91
3/21/2020,Matara,35.2,110.8,75.1,0.6,Rambutan,211.78
3/22/2020,Matara,35.2,110.8,75.1,0.6,Mangosteen,311.52
3/22/2020,Matara,35.2,110.8,75.1,0.6,Avocado,297.08
3/22/2020,Matara,35.2,110.8,75.1,0.6,Rose Apple,469.38
3/23/2020,Matara,35.2,110.8,75.1,0.6,Soursop,104.12
3/23/2020,Matara,35.2,110.8,75.1,0.6,Custard Apple,278.75
3/23/2020,Matara,35.2,110.8,75.1,0.6,Gooseberry,359.83
3/24/2020,Matara,35.2,110.8,75.1,0.6,Pomegranate,286.24
3/24/2020,Matara,35.2,110.8,75.1,0.6,Orange,136.98
3/24/2020,Matara,30.6,310.5,52.6,0.92,Banana,132.35
3/25/2020,Matara,30.6,310.5,52.6,0.92,Papaya,457.15
3/25/2020,Matara,30.6,310.5,52.6,0.92,Mango,117.51
3/25/2020,Matara,30.6,310.5,52.6,0.92,Pineapple,71.14
3/26/2020,Matara,30.6,310.5,52.6,0.92,Wood Apple,112.97
3/26/2020,Matara,30.6,310.5,52.6,0.92,Beli Fruit,487.4
3/26/2020,Matara,30.6,310.5,52.6,0.92,Guava,408.44
3/27/2020,Matara,30.6,310.5,52.6,0.92,Passion Fruit,122.68
3/27/2020,Matara,30.6,310.5,52.6,0.92,Rambutan,301.43
3/28/2020,Matara,30.6,310.5,52.6,0.92,Mangosteen,188.51
3/28/2020,Matara,30.6,310.5,52.6,0.92,Avocado,336.5
3/28/2020,Matara,30.6,310.5,52.6,0.92,Rose Apple,289.06
3/29/2020,Matara,30.6,310.5,52.6,0.92,Soursop,143.9
3/29/2020,Matara,30.6,310.5,52.6,0.92,Custard Apple,421.33
3/29/2020,Matara,30.6,310.5,52.6,0.92,Gooseberry,430.16
3/30/2020,Matara,30.6,310.5,52.6,0.92,Pomegranate,181.77
3/30/2020,Matara,30.6,310.5,52.6,0.92,Orange,432.63
3/30/2020,Matara,30.2,246.6,74.5,1.88,Banana,285.06
3/31/2020,Matara,30.2,246.6,74.5,1.88,Papaya,212.16
3/31/2020,Matara,30.2,246.6,74.5,1.88,Mango,376.89
3/31/2020,Matara,30.2,246.6,74.5,1.88,Pineapple,363.88
4/1/2020,Matara,30.2,246.6,74.5,1.88,Wood Apple,493.89
4/1/2020,Matara,30.2,246.6,74.5,1.88,Beli Fruit,50.28
4/1/2020,Matara,30.2,246.6,74.5,1.88,Guava,268.51
4/2/2020,Matara,30.2,246.6,74.5,1.88,Passion Fruit,496.42
4/2/2020,Matara,30.2,246.6,74.5,1.88,Rambutan,268.7
4/2/2020,Matara,30.2,246.6,74.5,1.88,Mangosteen,109.92
4/3/2020,Matara,30.2,246.6,74.5,1.88,Avocado,469.46
4/3/2020,Matara,30.2,246.6,74.5,1.88,Rose Apple,123.29
4/4/2020,Matara,30.2,246.6,74.5,1.88,Soursop,99.49
4/4/2020,Matara,30.2,246.6,74.5,1.88,Custard Apple,321.96
4/4/2020,Matara,30.2,246.6,74.5,1.88,Gooseberry,249.39
4/5/2020,Matara,30.2,246.6,74.5,1.88,Pomegranate,495.88
4/5/2020,Matara,30.2,246.6,74.5,1.88,Orange,196.28
4/5/2020,Matara,36.7,32.4,53.7,0.9,Banana,231.88
4/6/2020,Matara,36.7,32.4,53.7,0.9,Papaya,378.02
4/6/2020,Matara,36.7,32.4,53.7,0.9,Mango,315.45
4/6/2020,Matara,36.7,32.4,53.7,0.9,Pineapple,210.93
4/7/2020,Matara,36.7,32.4,53.7,0.9,Wood Apple,158.27
4/7/2020,Matara,36.7,32.4,53.7,0.9,Beli Fruit,290.35
4/7/2020,Matara,36.7,32.4,53.7,0.9,Guava,313.69
4/8/2020,Matara,36.7,32.4,53.7,0.9,Passion Fruit,54.01
4/8/2020,Matara,36.7,32.4,53.7,0.9,Rambutan,262.42
4/8/2020,Matara,36.7,32.4,53.7,0.9,Mangosteen,355.21
4/9/2020,Matara,36.7,32.4,53.7,0.9,Avocado,243.19
4/9/2020,Matara,36.7,32.4,53.7,0.9,Rose Apple,146.89
4/10/2020,Matara,36.7,32.4,53.7,0.9,Soursop,73.76
4/10/2020,Matara,36.7,32.4,53.7,0.9,Custard Apple,191.77
4/10/2020,Matara,36.7,32.4,53.7,0.9,Gooseberry,428.99
4/11/2020,Matara,36.7,32.4,53.7,0.9,Pomegranate,481.31
4/11/2020,Matara,36.7,32.4,53.7,0.9,Orange,483.78
4/11/2020,Matara,22.7,300.0,75.6,1.36,Banana,407.66
4/12/2020,Matara,22.7,300.0,75.6,1.36,Papaya,369.97
4/12/2020,Matara,22.7,300.0,75.6,1.36,Mango,326.4
4/12/2020,Matara,22.7,300.0,75.6,1.36,Pineapple,199.14
4/13/2020,Matara,22.7,300.0,75.6,1.36,Wood Apple,238.55
4/13/2020,Matara,22.7,300.0,75.6,1.36,Beli Fruit,351.92
4/13/2020,Matara,22.7,300.0,75.6,1.36,Guava,288.8
4/14/2020,Matara,22.7,300.0,75.6,1.36,Passion Fruit,136.57
4/14/2020,Matara,22.7,300.0,75.6,1.36,Rambutan,143.55
4/14/2020,Matara,22.7,300.0,75.6,1.36,Mangosteen,98.07
4/15/2020,Matara,22.7,300.0,75.6,1.36,Avocado,138.55
4/15/2020,Matara,22.7,300.0,75.6,1.36,Rose Apple,64.39
4/15/2020,Matara,22.7,300.0,75.6,1.36,Soursop,133.83
4/16/2020,Matara,22.7,300.0,75.6,1.36,Custard Apple,80.92
4/16/2020,Matara,22.7,300.0,75.6,1.36,Gooseberry,214.22
4/17/2020,Matara,22.7,300.0,75.6,1.36,Pomegranate,307.22
4/17/2020,Matara,22.7,300.0,75.6,1.36,Orange,255.16
4/17/2020,Matara,20.2,22.5,50.9,1.3,Banana,68.13
4/18/2020,Matara,20.2,22.5,50.9,1.3,Papaya,246.94
4/18/2020,Matara,20.2,22.5,50.9,1.3,Mango,320.02
4/18/2020,Matara,20.2,22.5,50.9,1.3,Pineapple,229.28
4/19/2020,Matara,20.2,22.5,50.9,1.3,Wood Apple,169.77
4/19/2020,Matara,20.2,22.5,50.9,1.3,Beli Fruit,187.72
4/19/2020,Matara,20.2,22.5,50.9,1.3,Guava,472.93
4/20/2020,Matara,20.2,22.5,50.9,1.3,Passion Fruit,495.64
4/20/2020,Matara,20.2,22.5,50.9,1.3,Rambutan,217.73
4/20/2020,Matara,20.2,22.5,50.9,1.3,Mangosteen,270.96
4/21/2020,Matara,20.2,22.5,50.9,1.3,Avocado,219.43
4/21/2020,Matara,20.2,22.5,50.9,1.3,Rose Apple,201.2
4/21/2020,Matara,20.2,22.5,50.9,1.3,Soursop,152.67
4/22/2020,Matara,20.2,22.5,50.9,1.3,Custard Apple,346.94
4/22/2020,Matara,20.2,22.5,50.9,1.3,Gooseberry,217.91
4/23/2020,Matara,20.2,22.5,50.9,1.3,Pomegranate,70.21
4/23/2020,Matara,20.2,22.5,50.9,1.3,Orange,395.96
4/23/2020,Matara,23.1,153.8,58.9,0.86,Banana,465.09
4/24/2020,Matara,23.1,153.8,58.9,0.86,Papaya,96.01
4/24/2020,Matara,23.1,153.8,58.9,0.86,Mango,267.24
4/24/2020,Matara,23.1,153.8,58.9,0.86,Pineapple,141.35
4/25/2020,Matara,23.1,153.8,58.9,0.86,Wood Apple,461.55
4/25/2020,Matara,23.1,153.8,58.9,0.86,Beli Fruit,420.69
4/25/2020,Matara,23.1,153.8,58.9,0.86,Guava,369.54
4/26/2020,Matara,23.1,153.8,58.9,0.86,Passion Fruit,428.24
4/26/2020,Matara,23.1,153.8,58.9,0.86,Rambutan,155.26
4/26/2020,Matara,23.1,153.8,58.9,0.86,Mangosteen,413.16
4/27/2020,Matara,23.1,153.8,58.9,0.86,Avocado,219.2
4/27/2020,Matara,23.1,153.8,58.9,0.86,Rose Apple,308.06
4/27/2020,Matara,23.1,153.8,58.9,0.86,Soursop,114.66
4/28/2020,Matara,23.1,153.8,58.9,0.86,Custard Apple,437.49
4/28/2020,Matara,23.1,153.8,58.9,0.86,Gooseberry,311.15
4/28/2020,Matara,23.1,153.8,58.9,0.86,Pomegranate,136.88
4/29/2020,Matara,23.1,153.8,58.9,0.86,Orange,114.61
4/29/2020,Matara,36.5,270.8,92.7,1.47,Banana,74.36
4/30/2020,Matara,36.5,270.8,92.7,1.47,Papaya,394.98
4/30/2020,Matara,36.5,270.8,92.7,1.47,Mango,306.91
4/30/2020,Matara,36.5,270.8,92.7,1.47,Pineapple,417.94
5/1/2020,Matara,36.5,270.8,92.7,1.47,Wood Apple,257.13
5/1/2020,Matara,36.5,270.8,92.7,1.47,Beli Fruit,427.01
5/1/2020,Matara,36.5,270.8,92.7,1.47,Guava,479.76
5/2/2020,Matara,36.5,270.8,92.7,1.47,Passion Fruit,198.68
5/2/2020,Matara,36.5,270.8,92.7,1.47,Rambutan,75.07
5/2/2020,Matara,36.5,270.8,92.7,1.47,Mangosteen,330.05
5/3/2020,Matara,36.5,270.8,92.7,1.47,Avocado,421.79
5/3/2020,Matara,36.5,270.8,92.7,1.47,Rose Apple,103.45
5/3/2020,Matara,36.5,270.8,92.7,1.47,Soursop,456.06
5/4/2020,Matara,36.5,270.8,92.7,1.47,Custard Apple,219.64
5/4/2020,Matara,36.5,270.8,92.7,1.47,Gooseberry,51.02
5/4/2020,Matara,36.5,270.8,92.7,1.47,Pomegranate,232.87
5/5/2020,Matara,36.5,270.8,92.7,1.47,Orange,332.25
5/5/2020,Matara,29.9,297.8,92.9,0.56,Banana,144.2
5/6/2020,Matara,29.9,297.8,92.9,0.56,Papaya,460.26
5/6/2020,Matara,29.9,297.8,92.9,0.56,Mango,340.79
5/6/2020,Matara,29.9,297.8,92.9,0.56,Pineapple,89.22
5/7/2020,Matara,29.9,297.8,92.9,0.56,Wood Apple,485.43
5/7/2020,Matara,29.9,297.8,92.9,0.56,Beli Fruit,282.92
5/7/2020,Matara,29.9,297.8,92.9,0.56,Guava,267.11
5/8/2020,Matara,29.9,297.8,92.9,0.56,Passion Fruit,200.32
5/8/2020,Matara,29.9,297.8,92.9,0.56,Rambutan,112.72
5/8/2020,Matara,29.9,297.8,92.9,0.56,Mangosteen,210.07
5/9/2020,Matara,29.9,297.8,92.9,0.56,Avocado,190.36
5/9/2020,Matara,29.9,297.8,92.9,0.56,Rose Apple,60.57
5/9/2020,Matara,29.9,297.8,92.9,0.56,Soursop,475.93
5/10/2020,Matara,29.9,297.8,92.9,0.56,Custard Apple,387.18
5/10/2020,Matara,29.9,297.8,92.9,0.56,Gooseberry,335.25
5/10/2020,Matara,29.9,297.8,92.9,0.56,Pomegranate,480.65
5/11/2020,Matara,29.9,297.8,92.9,0.56,Orange,356.93
5/11/2020,Matara,35.9,135.2,77.4,1.44,Banana,86.26
