Date,Region,Temperature,Rainfall (mm),Humidity (%),Crop Yield Impact Score,vegitable_Commodity,vegitable_Price per Unit (LKR/kg)
1/13/2020,Ratnapura,32.7,54.7,50.2,0.76,Jackfruit,281.3
1/14/2020,Ratnapura,32.7,54.7,50.2,0.76,Breadfruit,391.51
1/14/2020,Ratnapura,32.7,54.7,50.2,0.76,Taro,437.38
1/15/2020,Ratnapura,32.7,54.7,50.2,0.76,Manioc,157.7
1/15/2020,Ratnapura,32.7,54.7,50.2,0.76,Winged Bean,449.86
1/15/2020,Ratnapura,32.7,54.7,50.2,0.76,Bitter Melon,69.25
1/16/2020,Ratnapura,32.7,54.7,50.2,0.76,Brinjal,272.16
1/16/2020,Ratnapura,32.7,54.7,50.2,0.76,Long Purple Eggplant,359.52
1/16/2020,Ratnapura,32.7,54.7,50.2,0.76,Asiatic Pennywort,417.64
1/17/2020,Ratnapura,32.7,54.7,50.2,0.76,Red Spinach,241.78
1/17/2020,Ratnapura,32.7,54.7,50.2,0.76,Pennywort,205.49
1/17/2020,Ratnapura,32.7,54.7,50.2,0.76,Leeks,179
1/18/2020,Ratnapura,32.7,54.7,50.2,0.76,Carrot,396.58
1/18/2020,Ratnapura,32.7,54.7,50.2,0.76,Beetroot,435.62
1/18/2020,Ratnapura,32.7,54.7,50.2,0.76,Cabbage,64.12
1/19/2020,Ratnapura,23.0,350.0,59.0,1.13,Knol-Khol,395.48
1/19/2020,Ratnapura,23.0,350.0,59.0,1.13,Pumpkin,316.69
1/19/2020,Ratnapura,23.0,350.0,59.0,1.13,Onion,289.4
1/20/2020,Ratnapura,23.0,350.0,59.0,1.13,Potato,289.36
1/20/2020,Ratnapura,23.0,350.0,59.0,1.13,Drumsticks,83.92
1/20/2020,Ratnapura,23.0,350.0,59.0,1.13,Jackfruit,466.21
1/21/2020,Ratnapura,23.0,350.0,59.0,1.13,Breadfruit,129.12
1/21/2020,Ratnapura,23.0,350.0,59.0,1.13,Taro,390.29
1/22/2020,Ratnapura,23.0,350.0,59.0,1.13,Manioc,232.82
1/22/2020,Ratnapura,23.0,350.0,59.0,1.13,Winged Bean,409.95
1/22/2020,Ratnapura,23.0,350.0,59.0,1.13,Bitter Melon,339.1
1/23/2020,Ratnapura,23.0,350.0,59.0,1.13,Brinjal,345.86
1/23/2020,Ratnapura,23.0,350.0,59.0,1.13,Long Purple Eggplant,482.2
1/23/2020,Ratnapura,23.0,350.0,59.0,1.13,Asiatic Pennywort,228.03
1/24/2020,Ratnapura,23.0,350.0,59.0,1.13,Red Spinach,207.4
1/24/2020,Ratnapura,23.0,350.0,59.0,1.13,Pennywort,93.71
1/24/2020,Ratnapura,23.0,350.0,59.0,1.13,Leeks,204.97
1/25/2020,Ratnapura,26.9,260.3,80.4,0.86,Carrot,137.39
1/25/2020,Ratnapura,26.9,260.3,80.4,0.86,Beetroot,217.29
1/25/2020,Ratnapura,26.9,260.3,80.4,0.86,Cabbage,191.24
1/26/2020,Ratnapura,26.9,260.3,80.4,0.86,Knol-Khol,197.63
1/26/2020,Ratnapura,26.9,260.3,80.4,0.86,Pumpkin,486.31
1/26/2020,Ratnapura,26.9,260.3,80.4,0.86,Onion,261.79
1/27/2020,Ratnapura,26.9,260.3,80.4,0.86,Potato,449.21
1/27/2020,Ratnapura,26.9,260.3,80.4,0.86,Drumsticks,434.21
1/28/2020,Ratnapura,26.9,260.3,80.4,0.86,Jackfruit,209.66
1/28/2020,Ratnapura,26.9,260.3,80.4,0.86,Breadfruit,436.8
1/28/2020,Ratnapura,26.9,260.3,80.4,0.86,Taro,432.22
1/29/2020,Ratnapura,26.9,260.3,80.4,0.86,Manioc,329.74
1/29/2020,Ratnapura,26.9,260.3,80.4,0.86,Winged Bean,395.04
1/29/2020,Ratnapura,26.9,260.3,80.4,0.86,Bitter Melon,299.31
1/30/2020,Ratnapura,26.9,260.3,80.4,0.86,Brinjal,491.49
1/30/2020,Ratnapura,26.9,260.3,80.4,0.86,Long Purple Eggplant,98.27
1/30/2020,Ratnapura,26.9,260.3,80.4,0.86,Asiatic Pennywort,109.69
1/31/2020,Ratnapura,33.3,163.0,66.1,1.89,Red Spinach,325.73
1/31/2020,Ratnapura,33.3,163.0,66.1,1.89,Pennywort,466.9
1/31/2020,Ratnapura,33.3,163.0,66.1,1.89,Leeks,86.6
2/1/2020,Ratnapura,33.3,163.0,66.1,1.89,Carrot,361.35
2/1/2020,Ratnapura,33.3,163.0,66.1,1.89,Beetroot,475.54
2/1/2020,Ratnapura,33.3,163.0,66.1,1.89,Cabbage,56.61
2/2/2020,Ratnapura,33.3,163.0,66.1,1.89,Knol-Khol,269.15
2/2/2020,Ratnapura,33.3,163.0,66.1,1.89,Pumpkin,205.99
2/2/2020,Ratnapura,33.3,163.0,66.1,1.89,Onion,420.12
2/3/2020,Ratnapura,33.3,163.0,66.1,1.89,Potato,429.5
2/3/2020,Ratnapura,33.3,163.0,66.1,1.89,Drumsticks,201.85
2/4/2020,Ratnapura,33.3,163.0,66.1,1.89,Jackfruit,361.21
2/4/2020,Ratnapura,33.3,163.0,66.1,1.89,Breadfruit,499.03
2/4/2020,Ratnapura,33.3,163.0,66.1,1.89,Taro,128.85
2/5/2020,Ratnapura,33.3,163.0,66.1,1.89,Manioc,347.11
2/5/2020,Ratnapura,33.3,163.0,66.1,1.89,Winged Bean,319.31
2/5/2020,Ratnapura,33.3,163.0,66.1,1.89,Bitter Melon,256.48
2/6/2020,Ratnapura,32.4,192.3,52.6,0.61,Brinjal,393.28
2/6/2020,Ratnapura,32.4,192.3,52.6,0.61,Long Purple Eggplant,491.9
2/6/2020,Ratnapura,32.4,192.3,52.6,0.61,Asiatic Pennywort,216.75
2/7/2020,Ratnapura,32.4,192.3,52.6,0.61,Red Spinach,91.07
2/7/2020,Ratnapura,32.4,192.3,52.6,0.61,Pennywort,190.82
2/7/2020,Ratnapura,32.4,192.3,52.6,0.61,Leeks,469.47
2/8/2020,Ratnapura,32.4,192.3,52.6,0.61,Carrot,148.79
2/8/2020,Ratnapura,32.4,192.3,52.6,0.61,Beetroot,478.15
2/8/2020,Ratnapura,32.4,192.3,52.6,0.61,Cabbage,99.99
2/9/2020,Ratnapura,32.4,192.3,52.6,0.61,Knol-Khol,98.4
2/9/2020,Ratnapura,32.4,192.3,52.6,0.61,Pumpkin,223.92
2/10/2020,Ratnapura,32.4,192.3,52.6,0.61,Onion,464.57
2/10/2020,Ratnapura,32.4,192.3,52.6,0.61,Potato,276.48
2/10/2020,Ratnapura,32.4,192.3,52.6,0.61,Drumsticks,79.91
2/11/2020,Ratnapura,32.4,192.3,52.6,0.61,Jackfruit,457.56
2/11/2020,Ratnapura,32.4,192.3,52.6,0.61,Breadfruit,416.25
2/11/2020,Ratnapura,32.4,192.3,52.6,0.61,Taro,99.02
2/12/2020,Ratnapura,37.1,230.7,86.5,0.84,Manioc,246.17
2/12/2020,Ratnapura,37.1,230.7,86.5,0.84,Winged Bean,414.43
2/12/2020,Ratnapura,37.1,230.7,86.5,0.84,Bitter Melon,274.32
2/13/2020,Ratnapura,37.1,230.7,86.5,0.84,Brinjal,479.4
2/13/2020,Ratnapura,37.1,230.7,86.5,0.84,Long Purple Eggplant,395.34
2/13/2020,Ratnapura,37.1,230.7,86.5,0.84,Asiatic Pennywort,394.23
2/14/2020,Ratnapura,37.1,230.7,86.5,0.84,Red Spinach,153.34
2/14/2020,Ratnapura,37.1,230.7,86.5,0.84,Pennywort,454.13
2/14/2020,Ratnapura,37.1,230.7,86.5,0.84,Leeks,180.71
2/15/2020,Ratnapura,37.1,230.7,86.5,0.84,Carrot,486.65
2/15/2020,Ratnapura,37.1,230.7,86.5,0.84,Beetroot,229.88
2/15/2020,Ratnapura,37.1,230.7,86.5,0.84,Cabbage,163.36
2/16/2020,Ratnapura,37.1,230.7,86.5,0.84,Knol-Khol,305.68
2/16/2020,Ratnapura,37.1,230.7,86.5,0.84,Pumpkin,355.76
2/17/2020,Ratnapura,37.1,230.7,86.5,0.84,Onion,143.03
2/17/2020,Ratnapura,37.1,230.7,86.5,0.84,Potato,190.2
2/17/2020,Ratnapura,37.1,230.7,86.5,0.84,Drumsticks,227.67
2/18/2020,Ratnapura,22.9,386.3,55.4,0.99,Jackfruit,485.83
2/18/2020,Ratnapura,22.9,386.3,55.4,0.99,Breadfruit,64.11
2/18/2020,Ratnapura,22.9,386.3,55.4,0.99,Taro,141.97
2/19/2020,Ratnapura,22.9,386.3,55.4,0.99,Manioc,367.27
2/19/2020,Ratnapura,22.9,386.3,55.4,0.99,Winged Bean,252.81
2/19/2020,Ratnapura,22.9,386.3,55.4,0.99,Bitter Melon,402.63
2/20/2020,Ratnapura,22.9,386.3,55.4,0.99,Brinjal,105.86
2/20/2020,Ratnapura,22.9,386.3,55.4,0.99,Long Purple Eggplant,204.68
2/20/2020,Ratnapura,22.9,386.3,55.4,0.99,Asiatic Pennywort,105.8
2/21/2020,Ratnapura,22.9,386.3,55.4,0.99,Red Spinach,193.96
2/21/2020,Ratnapura,22.9,386.3,55.4,0.99,Pennywort,395.08
2/21/2020,Ratnapura,22.9,386.3,55.4,0.99,Leeks,331.03
2/22/2020,Ratnapura,22.9,386.3,55.4,0.99,Carrot,322.77
2/22/2020,Ratnapura,22.9,386.3,55.4,0.99,Beetroot,157.99
2/23/2020,Ratnapura,22.9,386.3,55.4,0.99,Cabbage,278.56
2/23/2020,Ratnapura,22.9,386.3,55.4,0.99,Knol-Khol,361.55
2/23/2020,Ratnapura,22.9,386.3,55.4,0.99,Pumpkin,95.72
2/24/2020,Ratnapura,35.4,152.8,83.4,1.2,Onion,76.55
2/24/2020,Ratnapura,35.4,152.8,83.4,1.2,Potato,92
2/24/2020,Ratnapura,35.4,152.8,83.4,1.2,Drumsticks,471.93
2/25/2020,Ratnapura,35.4,152.8,83.4,1.2,Jackfruit,118.61
2/25/2020,Ratnapura,35.4,152.8,83.4,1.2,Breadfruit,226.47
2/25/2020,Ratnapura,35.4,152.8,83.4,1.2,Taro,89.66
2/26/2020,Ratnapura,35.4,152.8,83.4,1.2,Manioc,255.99
2/26/2020,Ratnapura,35.4,152.8,83.4,1.2,Winged Bean,281.26
2/26/2020,Ratnapura,35.4,152.8,83.4,1.2,Bitter Melon,76.38
2/27/2020,Ratnapura,35.4,152.8,83.4,1.2,Brinjal,150.02
2/27/2020,Ratnapura,35.4,152.8,83.4,1.2,Long Purple Eggplant,348.17
2/27/2020,Ratnapura,35.4,152.8,83.4,1.2,Asiatic Pennywort,452.09
2/28/2020,Ratnapura,35.4,152.8,83.4,1.2,Red Spinach,189.99
2/28/2020,Ratnapura,35.4,152.8,83.4,1.2,Pennywort,343.79
2/28/2020,Ratnapura,35.4,152.8,83.4,1.2,Leeks,490.83
2/29/2020,Ratnapura,35.4,152.8,83.4,1.2,Carrot,92.7
2/29/2020,Ratnapura,35.4,152.8,83.4,1.2,Beetroot,293.14
3/1/2020,Ratnapura,23.2,376.8,69.1,0.97,Cabbage,429.95
3/1/2020,Ratnapura,23.2,376.8,69.1,0.97,Knol-Khol,219.3
3/1/2020,Ratnapura,23.2,376.8,69.1,0.97,Pumpkin,197.04
3/2/2020,Ratnapura,23.2,376.8,69.1,0.97,Onion,346.56
3/2/2020,Ratnapura,23.2,376.8,69.1,0.97,Potato,484.24
3/2/2020,Ratnapura,23.2,376.8,69.1,0.97,Drumsticks,391.28
3/3/2020,Ratnapura,23.2,376.8,69.1,0.97,Jackfruit,252.42
3/3/2020,Ratnapura,23.2,376.8,69.1,0.97,Breadfruit,484.81
3/3/2020,Ratnapura,23.2,376.8,69.1,0.97,Taro,108.14
3/4/2020,Ratnapura,23.2,376.8,69.1,0.97,Manioc,364.4
3/4/2020,Ratnapura,23.2,376.8,69.1,0.97,Winged Bean,194.72
3/4/2020,Ratnapura,23.2,376.8,69.1,0.97,Bitter Melon,330.62
3/5/2020,Ratnapura,23.2,376.8,69.1,0.97,Brinjal,257.67
3/5/2020,Ratnapura,23.2,376.8,69.1,0.97,Long Purple Eggplant,92.26
3/5/2020,Ratnapura,23.2,376.8,69.1,0.97,Asiatic Pennywort,75.38
3/6/2020,Ratnapura,23.2,376.8,69.1,0.97,Red Spinach,264.54
3/6/2020,Ratnapura,23.2,376.8,69.1,0.97,Pennywort,398.26
3/7/2020,Ratnapura,26.8,158.9,86.1,1.02,Leeks,338.53
3/7/2020,Ratnapura,26.8,158.9,86.1,1.02,Carrot,320.23
3/7/2020,Ratnapura,26.8,158.9,86.1,1.02,Beetroot,494.05
3/8/2020,Ratnapura,26.8,158.9,86.1,1.02,Cabbage,495.27
3/8/2020,Ratnapura,26.8,158.9,86.1,1.02,Knol-Khol,149.91
3/8/2020,Ratnapura,26.8,158.9,86.1,1.02,Pumpkin,186.79
3/9/2020,Ratnapura,26.8,158.9,86.1,1.02,Onion,415.24
3/9/2020,Ratnapura,26.8,158.9,86.1,1.02,Potato,476.34
3/9/2020,Ratnapura,26.8,158.9,86.1,1.02,Drumsticks,333.37
3/10/2020,Ratnapura,26.8,158.9,86.1,1.02,Jackfruit,353.43
3/10/2020,Ratnapura,26.8,158.9,86.1,1.02,Breadfruit,155.5
3/10/2020,Ratnapura,26.8,158.9,86.1,1.02,Taro,72.5
3/11/2020,Ratnapura,26.8,158.9,86.1,1.02,Manioc,457.88
3/11/2020,Ratnapura,26.8,158.9,86.1,1.02,Winged Bean,114.99
3/11/2020,Ratnapura,26.8,158.9,86.1,1.02,Bitter Melon,333.87
3/12/2020,Ratnapura,26.8,158.9,86.1,1.02,Brinjal,210.19
3/12/2020,Ratnapura,26.8,158.9,86.1,1.02,Long Purple Eggplant,308.81
3/12/2020,Ratnapura,31.0,327.8,83.1,1.06,Asiatic Pennywort,404.95
3/13/2020,Ratnapura,31.0,327.8,83.1,1.06,Red Spinach,426.13
3/13/2020,Ratnapura,31.0,327.8,83.1,1.06,Pennywort,451.04
3/14/2020,Ratnapura,31.0,327.8,83.1,1.06,Leeks,244.03
3/14/2020,Ratnapura,31.0,327.8,83.1,1.06,Carrot,410.56
3/14/2020,Ratnapura,31.0,327.8,83.1,1.06,Beetroot,440.23
3/15/2020,Ratnapura,31.0,327.8,83.1,1.06,Cabbage,498.91
3/15/2020,Ratnapura,31.0,327.8,83.1,1.06,Knol-Khol,337.59
3/15/2020,Ratnapura,31.0,327.8,83.1,1.06,Pumpkin,495.2
3/16/2020,Ratnapura,31.0,327.8,83.1,1.06,Onion,79.82
3/16/2020,Ratnapura,31.0,327.8,83.1,1.06,Potato,129.45
3/16/2020,Ratnapura,31.0,327.8,83.1,1.06,Drumsticks,494.67
3/17/2020,Ratnapura,31.0,327.8,83.1,1.06,Jackfruit,249.55
3/17/2020,Ratnapura,31.0,327.8,83.1,1.06,Breadfruit,412.52
3/17/2020,Ratnapura,31.0,327.8,83.1,1.06,Taro,336.04
3/18/2020,Ratnapura,31.0,327.8,83.1,1.06,Manioc,274.54
3/18/2020,Ratnapura,31.0,327.8,83.1,1.06,Winged Bean,271.87
3/18/2020,Ratnapura,36.6,190.3,87.3,0.82,Bitter Melon,223.1
3/19/2020,Ratnapura,36.6,190.3,87.3,0.82,Brinjal,280.02
3/19/2020,Ratnapura,36.6,190.3,87.3,0.82,Long Purple Eggplant,458.9
3/20/2020,Ratnapura,36.6,190.3,87.3,0.82,Asiatic Pennywort,318.54
3/20/2020,Ratnapura,36.6,190.3,87.3,0.82,Red Spinach,126.3
3/20/2020,Ratnapura,36.6,190.3,87.3,0.82,Pennywort,246.51
3/21/2020,Ratnapura,36.6,190.3,87.3,0.82,Leeks,69.34
3/21/2020,Ratnapura,36.6,190.3,87.3,0.82,Carrot,154.33
3/21/2020,Ratnapura,36.6,190.3,87.3,0.82,Beetroot,407.23
3/22/2020,Ratnapura,36.6,190.3,87.3,0.82,Cabbage,389.41
3/22/2020,Ratnapura,36.6,190.3,87.3,0.82,Knol-Khol,386.11
3/22/2020,Ratnapura,36.6,190.3,87.3,0.82,Pumpkin,156.12
3/23/2020,Ratnapura,36.6,190.3,87.3,0.82,Onion,432.98
3/23/2020,Ratnapura,36.6,190.3,87.3,0.82,Potato,342.48
3/23/2020,Ratnapura,36.6,190.3,87.3,0.82,Drumsticks,263.41
3/24/2020,Ratnapura,36.6,190.3,87.3,0.82,Jackfruit,349.47
3/24/2020,Ratnapura,36.6,190.3,87.3,0.82,Breadfruit,491.95
3/24/2020,Ratnapura,33.2,224.2,88.4,1.06,Taro,178.11
3/25/2020,Ratnapura,33.2,224.2,88.4,1.06,Manioc,446.09
3/25/2020,Ratnapura,33.2,224.2,88.4,1.06,Winged Bean,244.38
3/25/2020,Ratnapura,33.2,224.2,88.4,1.06,Bitter Melon,349.26
3/26/2020,Ratnapura,33.2,224.2,88.4,1.06,Brinjal,53.54
3/26/2020,Ratnapura,33.2,224.2,88.4,1.06,Long Purple Eggplant,179.4
3/27/2020,Ratnapura,33.2,224.2,88.4,1.06,Asiatic Pennywort,160.88
3/27/2020,Ratnapura,33.2,224.2,88.4,1.06,Red Spinach,173.7
3/27/2020,Ratnapura,33.2,224.2,88.4,1.06,Pennywort,217.99
3/28/2020,Ratnapura,33.2,224.2,88.4,1.06,Leeks,409.16
3/28/2020,Ratnapura,33.2,224.2,88.4,1.06,Carrot,189.47
3/28/2020,Ratnapura,33.2,224.2,88.4,1.06,Beetroot,384.95
3/29/2020,Ratnapura,33.2,224.2,88.4,1.06,Cabbage,302.7
3/29/2020,Ratnapura,33.2,224.2,88.4,1.06,Knol-Khol,494.56
3/29/2020,Ratnapura,33.2,224.2,88.4,1.06,Pumpkin,355.54
3/30/2020,Ratnapura,33.2,224.2,88.4,1.06,Onion,489.08
3/30/2020,Ratnapura,33.2,224.2,88.4,1.06,Potato,127.57
3/30/2020,Ratnapura,30.4,287.6,59.5,0.78,Drumsticks,468.18
3/31/2020,Ratnapura,30.4,287.6,59.5,0.78,Jackfruit,78.14
3/31/2020,Ratnapura,30.4,287.6,59.5,0.78,Breadfruit,64.88
3/31/2020,Ratnapura,30.4,287.6,59.5,0.78,Taro,56.98
4/1/2020,Ratnapura,30.4,287.6,59.5,0.78,Manioc,103.06
4/1/2020,Ratnapura,30.4,287.6,59.5,0.78,Winged Bean,195.6
4/2/2020,Ratnapura,30.4,287.6,59.5,0.78,Bitter Melon,322.56
4/2/2020,Ratnapura,30.4,287.6,59.5,0.78,Brinjal,75
4/2/2020,Ratnapura,30.4,287.6,59.5,0.78,Long Purple Eggplant,223.22
4/3/2020,Ratnapura,30.4,287.6,59.5,0.78,Asiatic Pennywort,262.39
4/3/2020,Ratnapura,30.4,287.6,59.5,0.78,Red Spinach,344.84
4/3/2020,Ratnapura,30.4,287.6,59.5,0.78,Pennywort,100.11
4/4/2020,Ratnapura,30.4,287.6,59.5,0.78,Leeks,209.37
4/4/2020,Ratnapura,30.4,287.6,59.5,0.78,Carrot,454.64
4/4/2020,Ratnapura,30.4,287.6,59.5,0.78,Beetroot,125.74
4/5/2020,Ratnapura,30.4,287.6,59.5,0.78,Cabbage,473.61
4/5/2020,Ratnapura,30.4,287.6,59.5,0.78,Knol-Khol,407.08
4/5/2020,Ratnapura,30.2,372.5,94.7,1.34,Pumpkin,105.39
4/6/2020,Ratnapura,30.2,372.5,94.7,1.34,Onion,460.73
4/6/2020,Ratnapura,30.2,372.5,94.7,1.34,Potato,265.41
4/6/2020,Ratnapura,30.2,372.5,94.7,1.34,Drumsticks,180.91
4/7/2020,Ratnapura,30.2,372.5,94.7,1.34,Jackfruit,415.07
4/7/2020,Ratnapura,30.2,372.5,94.7,1.34,Breadfruit,314.02
4/7/2020,Ratnapura,30.2,372.5,94.7,1.34,Taro,493.74
4/8/2020,Ratnapura,30.2,372.5,94.7,1.34,Manioc,270.33
4/8/2020,Ratnapura,30.2,372.5,94.7,1.34,Winged Bean,327.17
4/9/2020,Ratnapura,30.2,372.5,94.7,1.34,Bitter Melon,182.83
4/9/2020,Ratnapura,30.2,372.5,94.7,1.34,Brinjal,358.65
4/9/2020,Ratnapura,30.2,372.5,94.7,1.34,Long Purple Eggplant,282.21
4/10/2020,Ratnapura,30.2,372.5,94.7,1.34,Asiatic Pennywort,295.73
4/10/2020,Ratnapura,30.2,372.5,94.7,1.34,Red Spinach,398.67
4/10/2020,Ratnapura,30.2,372.5,94.7,1.34,Pennywort,455.55
4/11/2020,Ratnapura,30.2,372.5,94.7,1.34,Leeks,234
4/11/2020,Ratnapura,30.2,372.5,94.7,1.34,Carrot,61.22
4/11/2020,Ratnapura,35.2,270.5,86.8,0.58,Beetroot,155.59
4/12/2020,Ratnapura,35.2,270.5,86.8,0.58,Cabbage,406.24
4/12/2020,Ratnapura,35.2,270.5,86.8,0.58,Knol-Khol,419.86
4/12/2020,Ratnapura,35.2,270.5,86.8,0.58,Pumpkin,155.16
4/13/2020,Ratnapura,35.2,270.5,86.8,0.58,Onion,231.23
4/13/2020,Ratnapura,35.2,270.5,86.8,0.58,Potato,133.17
4/13/2020,Ratnapura,35.2,270.5,86.8,0.58,Drumsticks,363.73
4/14/2020,Ratnapura,35.2,270.5,86.8,0.58,Jackfruit,482.07
4/14/2020,Ratnapura,35.2,270.5,86.8,0.58,Breadfruit,408.7
4/15/2020,Ratnapura,35.2,270.5,86.8,0.58,Taro,51.34
4/15/2020,Ratnapura,35.2,270.5,86.8,0.58,Manioc,57.38
4/15/2020,Ratnapura,35.2,270.5,86.8,0.58,Winged Bean,64.58
4/16/2020,Ratnapura,35.2,270.5,86.8,0.58,Bitter Melon,163.9
4/16/2020,Ratnapura,35.2,270.5,86.8,0.58,Brinjal,93.71
4/16/2020,Ratnapura,35.2,270.5,86.8,0.58,Long Purple Eggplant,443.88
4/17/2020,Ratnapura,35.2,270.5,86.8,0.58,Asiatic Pennywort,245.68
4/17/2020,Ratnapura,35.2,270.5,86.8,0.58,Red Spinach,332.39
4/17/2020,Ratnapura,32.0,174.4,71.9,0.58,Pennywort,187.96
4/18/2020,Ratnapura,32.0,174.4,71.9,0.58,Leeks,350.21
4/18/2020,Ratnapura,32.0,174.4,71.9,0.58,Carrot,164
4/18/2020,Ratnapura,32.0,174.4,71.9,0.58,Beetroot,56.19
4/19/2020,Ratnapura,32.0,174.4,71.9,0.58,Cabbage,237.62
4/19/2020,Ratnapura,32.0,174.4,71.9,0.58,Knol-Khol,389.1
4/19/2020,Ratnapura,32.0,174.4,71.9,0.58,Pumpkin,217.21
4/20/2020,Ratnapura,32.0,174.4,71.9,0.58,Onion,419.33
4/20/2020,Ratnapura,32.0,174.4,71.9,0.58,Potato,347.05
4/20/2020,Ratnapura,32.0,174.4,71.9,0.58,Drumsticks,234.39
4/21/2020,Ratnapura,32.0,174.4,71.9,0.58,Jackfruit,306.75
4/21/2020,Ratnapura,32.0,174.4,71.9,0.58,Breadfruit,135.3
4/22/2020,Ratnapura,32.0,174.4,71.9,0.58,Taro,320.83
4/22/2020,Ratnapura,32.0,174.4,71.9,0.58,Manioc,266.89
4/22/2020,Ratnapura,32.0,174.4,71.9,0.58,Winged Bean,304.46
4/23/2020,Ratnapura,32.0,174.4,71.9,0.58,Bitter Melon,218.19
4/23/2020,Ratnapura,32.0,174.4,71.9,0.58,Brinjal,212.45
4/23/2020,Ratnapura,36.0,131.2,93.4,0.81,Long Purple Eggplant,125.18
4/24/2020,Ratnapura,36.0,131.2,93.4,0.81,Asiatic Pennywort,227.1
4/24/2020,Ratnapura,36.0,131.2,93.4,0.81,Red Spinach,483.81
4/24/2020,Ratnapura,36.0,131.2,93.4,0.81,Pennywort,222.83
4/25/2020,Ratnapura,36.0,131.2,93.4,0.81,Leeks,403.56
4/25/2020,Ratnapura,36.0,131.2,93.4,0.81,Carrot,250.83
4/25/2020,Ratnapura,36.0,131.2,93.4,0.81,Beetroot,152.55
4/26/2020,Ratnapura,36.0,131.2,93.4,0.81,Cabbage,120.59
4/26/2020,Ratnapura,36.0,131.2,93.4,0.81,Knol-Khol,395.47
4/26/2020,Ratnapura,36.0,131.2,93.4,0.81,Pumpkin,220.81
4/27/2020,Ratnapura,36.0,131.2,93.4,0.81,Onion,186.9
4/27/2020,Ratnapura,36.0,131.2,93.4,0.81,Potato,491.86
4/28/2020,Ratnapura,36.0,131.2,93.4,0.81,Drumsticks,402.09
4/28/2020,Ratnapura,36.0,131.2,93.4,0.81,Jackfruit,297.42
4/28/2020,Ratnapura,36.0,131.2,93.4,0.81,Breadfruit,70.4
4/29/2020,Ratnapura,36.0,131.2,93.4,0.81,Taro,282.83
4/29/2020,Ratnapura,36.0,131.2,93.4,0.81,Manioc,224.77
4/29/2020,Ratnapura,31.1,54.5,70.9,0.52,Winged Bean,272.06
4/30/2020,Ratnapura,31.1,54.5,70.9,0.52,Bitter Melon,379.03
