Date,Region,Temperature,Rainfall (mm),Humidity (%),Crop Yield Impact Score,vegitable_Commodity,vegitable_Price per Unit (LKR/kg)
2/8/2020,Monaragala,30.6,13.4,56.4,1.06,Carrot,159.03
2/8/2020,Monaragala,30.6,13.4,56.4,1.06,Beetroot,317.15
2/8/2020,Monaragala,30.6,13.4,56.4,1.06,Cabbage,436.96
2/9/2020,Monaragala,30.6,13.4,56.4,1.06,Knol-Khol,223.12
2/9/2020,Monaragala,30.6,13.4,56.4,1.06,Pumpkin,192.19
2/9/2020,Monaragala,30.6,13.4,56.4,1.06,Onion,157.95
2/10/2020,Monaragala,30.6,13.4,56.4,1.06,Potato,212.45
2/10/2020,Monaragala,30.6,13.4,56.4,1.06,Drumsticks,314.3
2/10/2020,Monaragala,30.6,13.4,56.4,1.06,Jackfruit,438.43
2/11/2020,Monaragala,30.6,13.4,56.4,1.06,Breadfruit,278.68
2/11/2020,Monaragala,30.6,13.4,56.4,1.06,Taro,431.43
2/12/2020,Monaragala,36.4,364.5,82.7,0.52,Manioc,494.05
2/12/2020,Monaragala,36.4,364.5,82.7,0.52,Winged Bean,280.36
2/12/2020,Monaragala,36.4,364.5,82.7,0.52,Bitter Melon,206.61
2/13/2020,Monaragala,36.4,364.5,82.7,0.52,Brinjal,241.06
2/13/2020,Monaragala,36.4,364.5,82.7,0.52,Long Purple Eggplant,364.12
2/13/2020,Monaragala,36.4,364.5,82.7,0.52,Asiatic Pennywort,109.27
2/14/2020,Monaragala,36.4,364.5,82.7,0.52,Red Spinach,400.21
2/14/2020,Monaragala,36.4,364.5,82.7,0.52,Pennywort,115.44
2/14/2020,Monaragala,36.4,364.5,82.7,0.52,Leeks,482.27
2/15/2020,Monaragala,36.4,364.5,82.7,0.52,Carrot,240.58
2/15/2020,Monaragala,36.4,364.5,82.7,0.52,Beetroot,311.9
2/15/2020,Monaragala,36.4,364.5,82.7,0.52,Cabbage,252.14
2/16/2020,Monaragala,36.4,364.5,82.7,0.52,Knol-Khol,291.72
2/16/2020,Monaragala,36.4,364.5,82.7,0.52,Pumpkin,480.34
2/16/2020,Monaragala,36.4,364.5,82.7,0.52,Onion,467.33
2/17/2020,Monaragala,36.4,364.5,82.7,0.52,Potato,433.2
2/17/2020,Monaragala,36.4,364.5,82.7,0.52,Drumsticks,51.14
2/18/2020,Monaragala,22.5,244.9,52.6,1.68,Jackfruit,100.95
2/18/2020,Monaragala,22.5,244.9,52.6,1.68,Breadfruit,463.66
2/18/2020,Monaragala,22.5,244.9,52.6,1.68,Taro,494.47
2/19/2020,Monaragala,22.5,244.9,52.6,1.68,Manioc,419.42
2/19/2020,Monaragala,22.5,244.9,52.6,1.68,Winged Bean,207.88
2/19/2020,Monaragala,22.5,244.9,52.6,1.68,Bitter Melon,454.2
2/20/2020,Monaragala,22.5,244.9,52.6,1.68,Brinjal,184.22
2/20/2020,Monaragala,22.5,244.9,52.6,1.68,Long Purple Eggplant,51.57
2/20/2020,Monaragala,22.5,244.9,52.6,1.68,Asiatic Pennywort,72.41
2/21/2020,Monaragala,22.5,244.9,52.6,1.68,Red Spinach,453.54
2/21/2020,Monaragala,22.5,244.9,52.6,1.68,Pennywort,139.23
2/21/2020,Monaragala,22.5,244.9,52.6,1.68,Leeks,69.27
2/22/2020,Monaragala,22.5,244.9,52.6,1.68,Carrot,252.12
2/22/2020,Monaragala,22.5,244.9,52.6,1.68,Beetroot,355.84
2/22/2020,Monaragala,22.5,244.9,52.6,1.68,Cabbage,156.19
2/23/2020,Monaragala,22.5,244.9,52.6,1.68,Knol-Khol,376.64
2/23/2020,Monaragala,22.5,244.9,52.6,1.68,Pumpkin,132.84
2/23/2020,Monaragala,29.9,248.2,89.0,0.95,Onion,336.78
2/24/2020,Monaragala,29.9,248.2,89.0,0.95,Potato,265.84
2/24/2020,Monaragala,29.9,248.2,89.0,0.95,Drumsticks,406.1
2/25/2020,Monaragala,29.9,248.2,89.0,0.95,Jackfruit,253.82
2/25/2020,Monaragala,29.9,248.2,89.0,0.95,Breadfruit,439.62
2/25/2020,Monaragala,29.9,248.2,89.0,0.95,Taro,447.26
2/26/2020,Monaragala,29.9,248.2,89.0,0.95,Manioc,171.04
2/26/2020,Monaragala,29.9,248.2,89.0,0.95,Winged Bean,395.67
2/26/2020,Monaragala,29.9,248.2,89.0,0.95,Bitter Melon,284.66
2/27/2020,Monaragala,29.9,248.2,89.0,0.95,Brinjal,216.94
2/27/2020,Monaragala,29.9,248.2,89.0,0.95,Long Purple Eggplant,102.75
2/27/2020,Monaragala,29.9,248.2,89.0,0.95,Asiatic Pennywort,216.44
2/28/2020,Monaragala,29.9,248.2,89.0,0.95,Red Spinach,140.66
2/28/2020,Monaragala,29.9,248.2,89.0,0.95,Pennywort,296.85
2/28/2020,Monaragala,29.9,248.2,89.0,0.95,Leeks,238.07
2/29/2020,Monaragala,29.9,248.2,89.0,0.95,Carrot,415.78
2/29/2020,Monaragala,29.9,248.2,89.0,0.95,Beetroot,474.18
2/29/2020,Monaragala,26.7,394.6,72.6,1.74,Cabbage,386.76
3/1/2020,Monaragala,26.7,394.6,72.6,1.74,Knol-Khol,337.79
3/1/2020,Monaragala,26.7,394.6,72.6,1.74,Pumpkin,454.07
3/2/2020,Monaragala,26.7,394.6,72.6,1.74,Onion,137.53
3/2/2020,Monaragala,26.7,394.6,72.6,1.74,Potato,239.82
3/2/2020,Monaragala,26.7,394.6,72.6,1.74,Drumsticks,359.88
3/3/2020,Monaragala,26.7,394.6,72.6,1.74,Jackfruit,161.46
3/3/2020,Monaragala,26.7,394.6,72.6,1.74,Breadfruit,431.6
3/3/2020,Monaragala,26.7,394.6,72.6,1.74,Taro,73.89
3/4/2020,Monaragala,26.7,394.6,72.6,1.74,Manioc,251.78
3/4/2020,Monaragala,26.7,394.6,72.6,1.74,Winged Bean,317.94
3/4/2020,Monaragala,26.7,394.6,72.6,1.74,Bitter Melon,360.23
3/5/2020,Monaragala,26.7,394.6,72.6,1.74,Brinjal,157.83
3/5/2020,Monaragala,26.7,394.6,72.6,1.74,Long Purple Eggplant,256.22
3/5/2020,Monaragala,26.7,394.6,72.6,1.74,Asiatic Pennywort,335.07
3/6/2020,Monaragala,26.7,394.6,72.6,1.74,Red Spinach,360.1
3/6/2020,Monaragala,26.7,394.6,72.6,1.74,Pennywort,285.76
3/6/2020,Monaragala,26.1,18.1,80.6,1.02,Leeks,475.14
3/7/2020,Monaragala,26.1,18.1,80.6,1.02,Carrot,321.73
3/7/2020,Monaragala,26.1,18.1,80.6,1.02,Beetroot,134.36
3/7/2020,Monaragala,26.1,18.1,80.6,1.02,Cabbage,322.61
3/8/2020,Monaragala,26.1,18.1,80.6,1.02,Knol-Khol,456.47
3/8/2020,Monaragala,26.1,18.1,80.6,1.02,Pumpkin,140.96
3/9/2020,Monaragala,26.1,18.1,80.6,1.02,Onion,408.73
3/9/2020,Monaragala,26.1,18.1,80.6,1.02,Potato,214.47
3/9/2020,Monaragala,26.1,18.1,80.6,1.02,Drumsticks,189.6
3/10/2020,Monaragala,26.1,18.1,80.6,1.02,Jackfruit,58.97
3/10/2020,Monaragala,26.1,18.1,80.6,1.02,Breadfruit,286.88
3/10/2020,Monaragala,26.1,18.1,80.6,1.02,Taro,50.57
3/11/2020,Monaragala,26.1,18.1,80.6,1.02,Manioc,422.21
3/11/2020,Monaragala,26.1,18.1,80.6,1.02,Winged Bean,273.5
3/11/2020,Monaragala,26.1,18.1,80.6,1.02,Bitter Melon,127.37
3/12/2020,Monaragala,26.1,18.1,80.6,1.02,Brinjal,408.84
3/12/2020,Monaragala,26.1,18.1,80.6,1.02,Long Purple Eggplant,420.74
3/12/2020,Monaragala,34.6,117.2,69.8,0.81,Asiatic Pennywort,276.86
3/13/2020,Monaragala,34.6,117.2,69.8,0.81,Red Spinach,158.48
3/13/2020,Monaragala,34.6,117.2,69.8,0.81,Pennywort,295.17
3/13/2020,Monaragala,34.6,117.2,69.8,0.81,Leeks,65.26
3/14/2020,Monaragala,34.6,117.2,69.8,0.81,Carrot,372.59
3/14/2020,Monaragala,34.6,117.2,69.8,0.81,Beetroot,186.77
3/15/2020,Monaragala,34.6,117.2,69.8,0.81,Cabbage,303.39
3/15/2020,Monaragala,34.6,117.2,69.8,0.81,Knol-Khol,252.1
3/15/2020,Monaragala,34.6,117.2,69.8,0.81,Pumpkin,154.56
3/16/2020,Monaragala,34.6,117.2,69.8,0.81,Onion,255.96
3/16/2020,Monaragala,34.6,117.2,69.8,0.81,Potato,315.28
3/16/2020,Monaragala,34.6,117.2,69.8,0.81,Drumsticks,315.25
3/17/2020,Monaragala,34.6,117.2,69.8,0.81,Jackfruit,91.79
3/17/2020,Monaragala,34.6,117.2,69.8,0.81,Breadfruit,383.07
3/17/2020,Monaragala,34.6,117.2,69.8,0.81,Taro,435.62
3/18/2020,Monaragala,34.6,117.2,69.8,0.81,Manioc,217.9
3/18/2020,Monaragala,34.6,117.2,69.8,0.81,Winged Bean,189.88
3/18/2020,Monaragala,20.8,54.8,62.8,0.66,Bitter Melon,136.54
3/19/2020,Monaragala,20.8,54.8,62.8,0.66,Brinjal,117.45
3/19/2020,Monaragala,20.8,54.8,62.8,0.66,Long Purple Eggplant,418.91
3/19/2020,Monaragala,20.8,54.8,62.8,0.66,Asiatic Pennywort,149.42
3/20/2020,Monaragala,20.8,54.8,62.8,0.66,Red Spinach,197.9
3/20/2020,Monaragala,20.8,54.8,62.8,0.66,Pennywort,437.35
3/20/2020,Monaragala,20.8,54.8,62.8,0.66,Leeks,146.65
3/21/2020,Monaragala,20.8,54.8,62.8,0.66,Carrot,216.58
3/21/2020,Monaragala,20.8,54.8,62.8,0.66,Beetroot,339.68
3/22/2020,Monaragala,20.8,54.8,62.8,0.66,Cabbage,148
3/22/2020,Monaragala,20.8,54.8,62.8,0.66,Knol-Khol,399.74
3/22/2020,Monaragala,20.8,54.8,62.8,0.66,Pumpkin,157.04
3/23/2020,Monaragala,20.8,54.8,62.8,0.66,Onion,336.3
3/23/2020,Monaragala,20.8,54.8,62.8,0.66,Potato,132.39
3/23/2020,Monaragala,20.8,54.8,62.8,0.66,Drumsticks,68.71
3/24/2020,Monaragala,20.8,54.8,62.8,0.66,Jackfruit,329.44
3/24/2020,Monaragala,20.8,54.8,62.8,0.66,Breadfruit,188.37
3/24/2020,Monaragala,23.5,281.4,52.1,1.73,Taro,334.19
3/25/2020,Monaragala,23.5,281.4,52.1,1.73,Manioc,233.9
3/25/2020,Monaragala,23.5,281.4,52.1,1.73,Winged Bean,84.32
3/25/2020,Monaragala,23.5,281.4,52.1,1.73,Bitter Melon,135.02
3/26/2020,Monaragala,23.5,281.4,52.1,1.73,Brinjal,87.92
3/26/2020,Monaragala,23.5,281.4,52.1,1.73,Long Purple Eggplant,467
3/26/2020,Monaragala,23.5,281.4,52.1,1.73,Asiatic Pennywort,491.08
3/27/2020,Monaragala,23.5,281.4,52.1,1.73,Red Spinach,453.9
3/27/2020,Monaragala,23.5,281.4,52.1,1.73,Pennywort,470.02
3/28/2020,Monaragala,23.5,281.4,52.1,1.73,Leeks,413.97
3/28/2020,Monaragala,23.5,281.4,52.1,1.73,Carrot,90.39
3/28/2020,Monaragala,23.5,281.4,52.1,1.73,Beetroot,148.56
3/29/2020,Monaragala,23.5,281.4,52.1,1.73,Cabbage,448.46
3/29/2020,Monaragala,23.5,281.4,52.1,1.73,Knol-Khol,363.16
3/29/2020,Monaragala,23.5,281.4,52.1,1.73,Pumpkin,288.86
3/30/2020,Monaragala,23.5,281.4,52.1,1.73,Onion,421.17
3/30/2020,Monaragala,23.5,281.4,52.1,1.73,Potato,194.48
3/30/2020,Monaragala,36.5,33.1,71.1,1.35,Drumsticks,65.75
3/31/2020,Monaragala,36.5,33.1,71.1,1.35,Jackfruit,411.78
3/31/2020,Monaragala,36.5,33.1,71.1,1.35,Breadfruit,424.88
3/31/2020,Monaragala,36.5,33.1,71.1,1.35,Taro,254.37
4/1/2020,Monaragala,36.5,33.1,71.1,1.35,Manioc,234.43
4/1/2020,Monaragala,36.5,33.1,71.1,1.35,Winged Bean,62.42
4/1/2020,Monaragala,36.5,33.1,71.1,1.35,Bitter Melon,367.42
4/2/2020,Monaragala,36.5,33.1,71.1,1.35,Brinjal,242.02
4/2/2020,Monaragala,36.5,33.1,71.1,1.35,Long Purple Eggplant,315.09
4/2/2020,Monaragala,36.5,33.1,71.1,1.35,Asiatic Pennywort,111.02
4/3/2020,Monaragala,36.5,33.1,71.1,1.35,Red Spinach,406.39
4/3/2020,Monaragala,36.5,33.1,71.1,1.35,Pennywort,51.21
4/4/2020,Monaragala,36.5,33.1,71.1,1.35,Leeks,410.23
4/4/2020,Monaragala,36.5,33.1,71.1,1.35,Carrot,259.42
4/4/2020,Monaragala,36.5,33.1,71.1,1.35,Beetroot,101.84
4/5/2020,Monaragala,36.5,33.1,71.1,1.35,Cabbage,142.4
4/5/2020,Monaragala,36.5,33.1,71.1,1.35,Knol-Khol,388.68
4/5/2020,Monaragala,36.2,141.0,73.2,1.65,Pumpkin,415.3
4/6/2020,Monaragala,36.2,141.0,73.2,1.65,Onion,355.12
4/6/2020,Monaragala,36.2,141.0,73.2,1.65,Potato,357.9
4/6/2020,Monaragala,36.2,141.0,73.2,1.65,Drumsticks,125.27
4/7/2020,Monaragala,36.2,141.0,73.2,1.65,Jackfruit,212.89
4/7/2020,Monaragala,36.2,141.0,73.2,1.65,Breadfruit,94.41
4/7/2020,Monaragala,36.2,141.0,73.2,1.65,Taro,226.98
4/8/2020,Monaragala,36.2,141.0,73.2,1.65,Manioc,201.86
4/8/2020,Monaragala,36.2,141.0,73.2,1.65,Winged Bean,312.36
4/8/2020,Monaragala,36.2,141.0,73.2,1.65,Bitter Melon,149.27
4/9/2020,Monaragala,36.2,141.0,73.2,1.65,Brinjal,404.48
4/9/2020,Monaragala,36.2,141.0,73.2,1.65,Long Purple Eggplant,462.72
4/10/2020,Monaragala,36.2,141.0,73.2,1.65,Asiatic Pennywort,97.05
4/10/2020,Monaragala,36.2,141.0,73.2,1.65,Red Spinach,268.09
4/10/2020,Monaragala,36.2,141.0,73.2,1.65,Pennywort,411.09
4/11/2020,Monaragala,36.2,141.0,73.2,1.65,Leeks,494.18
4/11/2020,Monaragala,36.2,141.0,73.2,1.65,Carrot,269.54
4/11/2020,Monaragala,25.7,83.9,73.7,0.54,Beetroot,71.65
4/12/2020,Monaragala,25.7,83.9,73.7,0.54,Cabbage,140.2
4/12/2020,Monaragala,25.7,83.9,73.7,0.54,Knol-Khol,413.12
4/12/2020,Monaragala,25.7,83.9,73.7,0.54,Pumpkin,442.95
4/13/2020,Monaragala,25.7,83.9,73.7,0.54,Onion,86.32
4/13/2020,Monaragala,25.7,83.9,73.7,0.54,Potato,282.53
4/13/2020,Monaragala,25.7,83.9,73.7,0.54,Drumsticks,77.18
4/14/2020,Monaragala,25.7,83.9,73.7,0.54,Jackfruit,271.67
4/14/2020,Monaragala,25.7,83.9,73.7,0.54,Breadfruit,104.69
4/14/2020,Monaragala,25.7,83.9,73.7,0.54,Taro,119.29
4/15/2020,Monaragala,25.7,83.9,73.7,0.54,Manioc,225.89
4/15/2020,Monaragala,25.7,83.9,73.7,0.54,Winged Bean,84.34
4/15/2020,Monaragala,25.7,83.9,73.7,0.54,Bitter Melon,460.62
4/16/2020,Monaragala,25.7,83.9,73.7,0.54,Brinjal,191.94
4/16/2020,Monaragala,25.7,83.9,73.7,0.54,Long Purple Eggplant,383.43
4/17/2020,Monaragala,25.7,83.9,73.7,0.54,Asiatic Pennywort,75.53
4/17/2020,Monaragala,25.7,83.9,73.7,0.54,Red Spinach,447.73
4/17/2020,Monaragala,24.0,59.0,59.1,0.95,Pennywort,118.32
4/18/2020,Monaragala,24.0,59.0,59.1,0.95,Leeks,107.06
4/18/2020,Monaragala,24.0,59.0,59.1,0.95,Carrot,318.51
4/18/2020,Monaragala,24.0,59.0,59.1,0.95,Beetroot,478.22
4/19/2020,Monaragala,24.0,59.0,59.1,0.95,Cabbage,492.13
4/19/2020,Monaragala,24.0,59.0,59.1,0.95,Knol-Khol,51.42
4/19/2020,Monaragala,24.0,59.0,59.1,0.95,Pumpkin,106
4/20/2020,Monaragala,24.0,59.0,59.1,0.95,Onion,483.65
4/20/2020,Monaragala,24.0,59.0,59.1,0.95,Potato,153.17
4/20/2020,Monaragala,24.0,59.0,59.1,0.95,Drumsticks,274.34
4/21/2020,Monaragala,24.0,59.0,59.1,0.95,Jackfruit,61.73
4/21/2020,Monaragala,24.0,59.0,59.1,0.95,Breadfruit,489.2
4/21/2020,Monaragala,24.0,59.0,59.1,0.95,Taro,330.78
4/22/2020,Monaragala,24.0,59.0,59.1,0.95,Manioc,141.63
4/22/2020,Monaragala,24.0,59.0,59.1,0.95,Winged Bean,320.17
4/23/2020,Monaragala,24.0,59.0,59.1,0.95,Bitter Melon,99.88
4/23/2020,Monaragala,24.0,59.0,59.1,0.95,Brinjal,194.89
4/23/2020,Monaragala,21.9,28.0,65.7,0.75,Long Purple Eggplant,254.08
4/24/2020,Monaragala,21.9,28.0,65.7,0.75,Asiatic Pennywort,401.92
4/24/2020,Monaragala,21.9,28.0,65.7,0.75,Red Spinach,343.61
4/24/2020,Monaragala,21.9,28.0,65.7,0.75,Pennywort,244.15
4/25/2020,Monaragala,21.9,28.0,65.7,0.75,Leeks,250.82
4/25/2020,Monaragala,21.9,28.0,65.7,0.75,Carrot,166.84
4/25/2020,Monaragala,21.9,28.0,65.7,0.75,Beetroot,244.73
4/26/2020,Monaragala,21.9,28.0,65.7,0.75,Cabbage,480.28
4/26/2020,Monaragala,21.9,28.0,65.7,0.75,Knol-Khol,75.38
4/26/2020,Monaragala,21.9,28.0,65.7,0.75,Pumpkin,146.74
4/27/2020,Monaragala,21.9,28.0,65.7,0.75,Onion,344.3
4/27/2020,Monaragala,21.9,28.0,65.7,0.75,Potato,268.79
4/27/2020,Monaragala,21.9,28.0,65.7,0.75,Drumsticks,143.9
4/28/2020,Monaragala,21.9,28.0,65.7,0.75,Jackfruit,306.04
4/28/2020,Monaragala,21.9,28.0,65.7,0.75,Breadfruit,225.13
4/28/2020,Monaragala,21.9,28.0,65.7,0.75,Taro,151.76
4/29/2020,Monaragala,21.9,28.0,65.7,0.75,Manioc,207.73
4/29/2020,Monaragala,31.3,74.6,60.2,1.23,Winged Bean,120.95
4/30/2020,Monaragala,31.3,74.6,60.2,1.23,Bitter Melon,182.32
4/30/2020,Monaragala,31.3,74.6,60.2,1.23,Brinjal,239.18
4/30/2020,Monaragala,31.3,74.6,60.2,1.23,Long Purple Eggplant,137.11
5/1/2020,Monaragala,31.3,74.6,60.2,1.23,Asiatic Pennywort,315.66
5/1/2020,Monaragala,31.3,74.6,60.2,1.23,Red Spinach,71.49
5/1/2020,Monaragala,31.3,74.6,60.2,1.23,Pennywort,223.95
5/2/2020,Monaragala,31.3,74.6,60.2,1.23,Leeks,250.59
5/2/2020,Monaragala,31.3,74.6,60.2,1.23,Carrot,122.49
5/2/2020,Monaragala,31.3,74.6,60.2,1.23,Beetroot,255.02
