Date,Region,Temperature,Rainfall (mm),Humidity (%),Crop Yield Impact Score,vegitable_Commodity,vegitable_Price per Unit (LKR/kg)
1/25/2020,Kegalle,26.0,337.7,62.2,1.9,Beetroot,263.61
1/25/2020,Kegalle,26.0,337.7,62.2,1.9,Cabbage,274.73
1/26/2020,Kegalle,26.0,337.7,62.2,1.9,Knol-Khol,190.65
1/26/2020,Kegalle,26.0,337.7,62.2,1.9,Pumpkin,252.3
1/26/2020,Kegalle,26.0,337.7,62.2,1.9,Onion,289.48
1/27/2020,Kegalle,26.0,337.7,62.2,1.9,Potato,359.28
1/27/2020,Kegalle,26.0,337.7,62.2,1.9,Drumsticks,387.9
1/27/2020,Kegalle,26.0,337.7,62.2,1.9,Jackfruit,156.02
1/28/2020,Kegalle,26.0,337.7,62.2,1.9,Breadfruit,290.82
1/28/2020,Kegalle,26.0,337.7,62.2,1.9,Taro,498
1/28/2020,Kegalle,26.0,337.7,62.2,1.9,Manioc,135.34
1/29/2020,Kegalle,26.0,337.7,62.2,1.9,Winged Bean,358.51
1/29/2020,Kegalle,26.0,337.7,62.2,1.9,Bitter Melon,394.16
1/29/2020,Kegalle,26.0,337.7,62.2,1.9,Brinjal,214.27
1/30/2020,Kegalle,26.0,337.7,62.2,1.9,Long Purple Eggplant,91.77
1/30/2020,Kegalle,26.0,337.7,62.2,1.9,Asiatic Pennywort,196.45
1/31/2020,Kegalle,34.2,98.0,84.5,0.96,Red Spinach,172.48
1/31/2020,Kegalle,34.2,98.0,84.5,0.96,Pennywort,336.39
1/31/2020,Kegalle,34.2,98.0,84.5,0.96,Leeks,50.08
2/1/2020,Kegalle,34.2,98.0,84.5,0.96,Carrot,108.61
2/1/2020,Kegalle,34.2,98.0,84.5,0.96,Beetroot,289.4
2/1/2020,Kegalle,34.2,98.0,84.5,0.96,Cabbage,138.24
2/2/2020,Kegalle,34.2,98.0,84.5,0.96,Knol-Khol,481.15
2/2/2020,Kegalle,34.2,98.0,84.5,0.96,Pumpkin,296.92
2/2/2020,Kegalle,34.2,98.0,84.5,0.96,Onion,383.71
2/3/2020,Kegalle,34.2,98.0,84.5,0.96,Potato,370.53
2/3/2020,Kegalle,34.2,98.0,84.5,0.96,Drumsticks,261.53
2/3/2020,Kegalle,34.2,98.0,84.5,0.96,Jackfruit,311.24
2/4/2020,Kegalle,34.2,98.0,84.5,0.96,Breadfruit,81.2
2/4/2020,Kegalle,34.2,98.0,84.5,0.96,Taro,244.1
2/4/2020,Kegalle,34.2,98.0,84.5,0.96,Manioc,261.88
2/5/2020,Kegalle,34.2,98.0,84.5,0.96,Winged Bean,154.11
2/5/2020,Kegalle,34.2,98.0,84.5,0.96,Bitter Melon,279.59
2/5/2020,Kegalle,35.8,204.7,84.9,0.55,Brinjal,142.97
2/6/2020,Kegalle,35.8,204.7,84.9,0.55,Long Purple Eggplant,463.45
2/6/2020,Kegalle,35.8,204.7,84.9,0.55,Asiatic Pennywort,52.87
2/7/2020,Kegalle,35.8,204.7,84.9,0.55,Red Spinach,317.59
2/7/2020,Kegalle,35.8,204.7,84.9,0.55,Pennywort,139.86
2/7/2020,Kegalle,35.8,204.7,84.9,0.55,Leeks,220.8
2/8/2020,Kegalle,35.8,204.7,84.9,0.55,Carrot,495.11
2/8/2020,Kegalle,35.8,204.7,84.9,0.55,Beetroot,178.52
2/8/2020,Kegalle,35.8,204.7,84.9,0.55,Cabbage,458.01
2/9/2020,Kegalle,35.8,204.7,84.9,0.55,Knol-Khol,375.9
2/9/2020,Kegalle,35.8,204.7,84.9,0.55,Pumpkin,349.61
2/9/2020,Kegalle,35.8,204.7,84.9,0.55,Onion,58.52
2/10/2020,Kegalle,35.8,204.7,84.9,0.55,Potato,351.4
2/10/2020,Kegalle,35.8,204.7,84.9,0.55,Drumsticks,253.56
2/10/2020,Kegalle,35.8,204.7,84.9,0.55,Jackfruit,89.09
2/11/2020,Kegalle,35.8,204.7,84.9,0.55,Breadfruit,168.96
2/11/2020,Kegalle,35.8,204.7,84.9,0.55,Taro,401.97
2/11/2020,Kegalle,23.0,140.8,70.2,0.79,Manioc,121.54
2/12/2020,Kegalle,23.0,140.8,70.2,0.79,Winged Bean,203.27
2/12/2020,Kegalle,23.0,140.8,70.2,0.79,Bitter Melon,84.82
2/13/2020,Kegalle,23.0,140.8,70.2,0.79,Brinjal,393.8
2/13/2020,Kegalle,23.0,140.8,70.2,0.79,Long Purple Eggplant,353
2/13/2020,Kegalle,23.0,140.8,70.2,0.79,Asiatic Pennywort,290.85
2/14/2020,Kegalle,23.0,140.8,70.2,0.79,Red Spinach,124.6
2/14/2020,Kegalle,23.0,140.8,70.2,0.79,Pennywort,272.13
2/14/2020,Kegalle,23.0,140.8,70.2,0.79,Leeks,424.93
2/15/2020,Kegalle,23.0,140.8,70.2,0.79,Carrot,365.2
2/15/2020,Kegalle,23.0,140.8,70.2,0.79,Beetroot,76.3
2/15/2020,Kegalle,23.0,140.8,70.2,0.79,Cabbage,251.73
2/16/2020,Kegalle,23.0,140.8,70.2,0.79,Knol-Khol,452.77
2/16/2020,Kegalle,23.0,140.8,70.2,0.79,Pumpkin,110.84
2/16/2020,Kegalle,23.0,140.8,70.2,0.79,Onion,255.98
2/17/2020,Kegalle,23.0,140.8,70.2,0.79,Potato,143.59
2/17/2020,Kegalle,23.0,140.8,70.2,0.79,Drumsticks,142.96
2/17/2020,Kegalle,26.2,287.9,63.6,1.28,Jackfruit,350.52
2/18/2020,Kegalle,26.2,287.9,63.6,1.28,Breadfruit,423.71
2/18/2020,Kegalle,26.2,287.9,63.6,1.28,Taro,53.88
2/18/2020,Kegalle,26.2,287.9,63.6,1.28,Manioc,186.99
2/19/2020,Kegalle,26.2,287.9,63.6,1.28,Winged Bean,241.06
2/19/2020,Kegalle,26.2,287.9,63.6,1.28,Bitter Melon,431.76
2/20/2020,Kegalle,26.2,287.9,63.6,1.28,Brinjal,380.16
2/20/2020,Kegalle,26.2,287.9,63.6,1.28,Long Purple Eggplant,424.47
2/20/2020,Kegalle,26.2,287.9,63.6,1.28,Asiatic Pennywort,343.89
2/21/2020,Kegalle,26.2,287.9,63.6,1.28,Red Spinach,300.04
2/21/2020,Kegalle,26.2,287.9,63.6,1.28,Pennywort,213.8
2/21/2020,Kegalle,26.2,287.9,63.6,1.28,Leeks,60.64
2/22/2020,Kegalle,26.2,287.9,63.6,1.28,Carrot,344.16
2/22/2020,Kegalle,26.2,287.9,63.6,1.28,Beetroot,307.6
2/22/2020,Kegalle,26.2,287.9,63.6,1.28,Cabbage,170.62
2/23/2020,Kegalle,26.2,287.9,63.6,1.28,Knol-Khol,311.3
2/23/2020,Kegalle,26.2,287.9,63.6,1.28,Pumpkin,225.91
2/23/2020,Kegalle,30.4,191.5,91.3,1.95,Onion,171.32
2/24/2020,Kegalle,30.4,191.5,91.3,1.95,Potato,431.5
2/24/2020,Kegalle,30.4,191.5,91.3,1.95,Drumsticks,336.96
2/24/2020,Kegalle,30.4,191.5,91.3,1.95,Jackfruit,478.29
2/25/2020,Kegalle,30.4,191.5,91.3,1.95,Breadfruit,250.23
2/25/2020,Kegalle,30.4,191.5,91.3,1.95,Taro,98.8
2/26/2020,Kegalle,30.4,191.5,91.3,1.95,Manioc,187.38
2/26/2020,Kegalle,30.4,191.5,91.3,1.95,Winged Bean,191.12
2/26/2020,Kegalle,30.4,191.5,91.3,1.95,Bitter Melon,397.01
2/27/2020,Kegalle,30.4,191.5,91.3,1.95,Brinjal,118.58
2/27/2020,Kegalle,30.4,191.5,91.3,1.95,Long Purple Eggplant,355.26
2/27/2020,Kegalle,30.4,191.5,91.3,1.95,Asiatic Pennywort,466.59
2/28/2020,Kegalle,30.4,191.5,91.3,1.95,Red Spinach,240.27
2/28/2020,Kegalle,30.4,191.5,91.3,1.95,Pennywort,496.15
2/28/2020,Kegalle,30.4,191.5,91.3,1.95,Leeks,433.24
2/29/2020,Kegalle,30.4,191.5,91.3,1.95,Carrot,112.81
2/29/2020,Kegalle,30.4,191.5,91.3,1.95,Beetroot,481.93
2/29/2020,Kegalle,33.3,0.4,62.8,0.5,Cabbage,391.28
3/1/2020,Kegalle,33.3,0.4,62.8,0.5,Knol-Khol,197.88
3/1/2020,Kegalle,33.3,0.4,62.8,0.5,Pumpkin,403.15
3/1/2020,Kegalle,33.3,0.4,62.8,0.5,Onion,302.29
3/2/2020,Kegalle,33.3,0.4,62.8,0.5,Potato,464.67
3/2/2020,Kegalle,33.3,0.4,62.8,0.5,Drumsticks,129.64
3/2/2020,Kegalle,33.3,0.4,62.8,0.5,Jackfruit,361.5
3/3/2020,Kegalle,33.3,0.4,62.8,0.5,Breadfruit,243.34
3/3/2020,Kegalle,33.3,0.4,62.8,0.5,Taro,282.13
3/4/2020,Kegalle,33.3,0.4,62.8,0.5,Manioc,395.33
3/4/2020,Kegalle,33.3,0.4,62.8,0.5,Winged Bean,135.84
3/4/2020,Kegalle,33.3,0.4,62.8,0.5,Bitter Melon,336.71
3/5/2020,Kegalle,33.3,0.4,62.8,0.5,Brinjal,381.16
3/5/2020,Kegalle,33.3,0.4,62.8,0.5,Long Purple Eggplant,280.28
3/5/2020,Kegalle,33.3,0.4,62.8,0.5,Asiatic Pennywort,157.06
3/6/2020,Kegalle,33.3,0.4,62.8,0.5,Red Spinach,304.19
3/6/2020,Kegalle,33.3,0.4,62.8,0.5,Pennywort,480.33
3/6/2020,Kegalle,22.5,379.3,60.9,1.93,Leeks,93.15
3/7/2020,Kegalle,22.5,379.3,60.9,1.93,Carrot,129.66
3/7/2020,Kegalle,22.5,379.3,60.9,1.93,Beetroot,170.96
3/7/2020,Kegalle,22.5,379.3,60.9,1.93,Cabbage,215.65
3/8/2020,Kegalle,22.5,379.3,60.9,1.93,Knol-Khol,431.01
3/8/2020,Kegalle,22.5,379.3,60.9,1.93,Pumpkin,96.75
3/8/2020,Kegalle,22.5,379.3,60.9,1.93,Onion,273.83
3/9/2020,Kegalle,22.5,379.3,60.9,1.93,Potato,380.69
3/9/2020,Kegalle,22.5,379.3,60.9,1.93,Drumsticks,192.72
3/10/2020,Kegalle,22.5,379.3,60.9,1.93,Jackfruit,73.55
3/10/2020,Kegalle,22.5,379.3,60.9,1.93,Breadfruit,441.21
3/10/2020,Kegalle,22.5,379.3,60.9,1.93,Taro,88.9
3/11/2020,Kegalle,22.5,379.3,60.9,1.93,Manioc,84.86
3/11/2020,Kegalle,22.5,379.3,60.9,1.93,Winged Bean,192.66
3/11/2020,Kegalle,22.5,379.3,60.9,1.93,Bitter Melon,387.09
3/12/2020,Kegalle,22.5,379.3,60.9,1.93,Brinjal,454.88
3/12/2020,Kegalle,22.5,379.3,60.9,1.93,Long Purple Eggplant,258.82
3/12/2020,Kegalle,30.7,361.4,61.6,0.91,Asiatic Pennywort,334.38
3/13/2020,Kegalle,30.7,361.4,61.6,0.91,Red Spinach,344.68
3/13/2020,Kegalle,30.7,361.4,61.6,0.91,Pennywort,479.73
3/13/2020,Kegalle,30.7,361.4,61.6,0.91,Leeks,388.31
3/14/2020,Kegalle,30.7,361.4,61.6,0.91,Carrot,272.87
3/14/2020,Kegalle,30.7,361.4,61.6,0.91,Beetroot,362.2
3/14/2020,Kegalle,30.7,361.4,61.6,0.91,Cabbage,145.55
3/15/2020,Kegalle,30.7,361.4,61.6,0.91,Knol-Khol,296.8
3/15/2020,Kegalle,30.7,361.4,61.6,0.91,Pumpkin,484.42
3/15/2020,Kegalle,30.7,361.4,61.6,0.91,Onion,332.93
3/16/2020,Kegalle,30.7,361.4,61.6,0.91,Potato,112.71
3/16/2020,Kegalle,30.7,361.4,61.6,0.91,Drumsticks,55.63
3/17/2020,Kegalle,30.7,361.4,61.6,0.91,Jackfruit,250.13
3/17/2020,Kegalle,30.7,361.4,61.6,0.91,Breadfruit,343.17
3/17/2020,Kegalle,30.7,361.4,61.6,0.91,Taro,52.99
3/18/2020,Kegalle,30.7,361.4,61.6,0.91,Manioc,215.81
3/18/2020,Kegalle,30.7,361.4,61.6,0.91,Winged Bean,491.59
3/18/2020,Kegalle,36.8,50.3,68.7,0.63,Bitter Melon,211.72
3/19/2020,Kegalle,36.8,50.3,68.7,0.63,Brinjal,316.14
3/19/2020,Kegalle,36.8,50.3,68.7,0.63,Long Purple Eggplant,349.59
3/19/2020,Kegalle,36.8,50.3,68.7,0.63,Asiatic Pennywort,106.25
3/20/2020,Kegalle,36.8,50.3,68.7,0.63,Red Spinach,328.22
3/20/2020,Kegalle,36.8,50.3,68.7,0.63,Pennywort,87.42
3/20/2020,Kegalle,36.8,50.3,68.7,0.63,Leeks,262.63
3/21/2020,Kegalle,36.8,50.3,68.7,0.63,Carrot,324.11
3/21/2020,Kegalle,36.8,50.3,68.7,0.63,Beetroot,432.23
3/21/2020,Kegalle,36.8,50.3,68.7,0.63,Cabbage,352.46
3/22/2020,Kegalle,36.8,50.3,68.7,0.63,Knol-Khol,456.98
3/22/2020,Kegalle,36.8,50.3,68.7,0.63,Pumpkin,96.53
3/23/2020,Kegalle,36.8,50.3,68.7,0.63,Onion,421.69
3/23/2020,Kegalle,36.8,50.3,68.7,0.63,Potato,266.52
3/23/2020,Kegalle,36.8,50.3,68.7,0.63,Drumsticks,129.41
3/24/2020,Kegalle,36.8,50.3,68.7,0.63,Jackfruit,380.99
3/24/2020,Kegalle,36.8,50.3,68.7,0.63,Breadfruit,289.19
3/24/2020,Kegalle,24.6,237.5,78.8,1.64,Taro,356.35
3/25/2020,Kegalle,24.6,237.5,78.8,1.64,Manioc,212.31
3/25/2020,Kegalle,24.6,237.5,78.8,1.64,Winged Bean,462.08
3/25/2020,Kegalle,24.6,237.5,78.8,1.64,Bitter Melon,298.79
3/26/2020,Kegalle,24.6,237.5,78.8,1.64,Brinjal,71.47
3/26/2020,Kegalle,24.6,237.5,78.8,1.64,Long Purple Eggplant,472.23
3/26/2020,Kegalle,24.6,237.5,78.8,1.64,Asiatic Pennywort,469.92
3/27/2020,Kegalle,24.6,237.5,78.8,1.64,Red Spinach,129.07
3/27/2020,Kegalle,24.6,237.5,78.8,1.64,Pennywort,236.25
3/27/2020,Kegalle,24.6,237.5,78.8,1.64,Leeks,334.44
3/28/2020,Kegalle,24.6,237.5,78.8,1.64,Carrot,92.52
3/28/2020,Kegalle,24.6,237.5,78.8,1.64,Beetroot,227.16
3/28/2020,Kegalle,24.6,237.5,78.8,1.64,Cabbage,385.63
3/29/2020,Kegalle,24.6,237.5,78.8,1.64,Knol-Khol,324.93
3/29/2020,Kegalle,24.6,237.5,78.8,1.64,Pumpkin,90.93
3/30/2020,Kegalle,24.6,237.5,78.8,1.64,Onion,320.7
3/30/2020,Kegalle,24.6,237.5,78.8,1.64,Potato,482.62
3/30/2020,Kegalle,24.3,125.1,66.1,0.98,Drumsticks,234.29
3/31/2020,Kegalle,24.3,125.1,66.1,0.98,Jackfruit,396.42
3/31/2020,Kegalle,24.3,125.1,66.1,0.98,Breadfruit,238.44
3/31/2020,Kegalle,24.3,125.1,66.1,0.98,Taro,235.1
4/1/2020,Kegalle,24.3,125.1,66.1,0.98,Manioc,202.65
4/1/2020,Kegalle,24.3,125.1,66.1,0.98,Winged Bean,364.28
4/1/2020,Kegalle,24.3,125.1,66.1,0.98,Bitter Melon,302.48
4/2/2020,Kegalle,24.3,125.1,66.1,0.98,Brinjal,157.31
4/2/2020,Kegalle,24.3,125.1,66.1,0.98,Long Purple Eggplant,249.7
4/2/2020,Kegalle,24.3,125.1,66.1,0.98,Asiatic Pennywort,437.14
4/3/2020,Kegalle,24.3,125.1,66.1,0.98,Red Spinach,454.28
4/3/2020,Kegalle,24.3,125.1,66.1,0.98,Pennywort,55.85
4/3/2020,Kegalle,24.3,125.1,66.1,0.98,Leeks,391.12
4/4/2020,Kegalle,24.3,125.1,66.1,0.98,Carrot,293.51
4/4/2020,Kegalle,24.3,125.1,66.1,0.98,Beetroot,214.31
4/5/2020,Kegalle,24.3,125.1,66.1,0.98,Cabbage,321.9
4/5/2020,Kegalle,24.3,125.1,66.1,0.98,Knol-Khol,102.05
4/5/2020,Kegalle,32.3,374.9,62.4,1.33,Pumpkin,92.75
4/6/2020,Kegalle,32.3,374.9,62.4,1.33,Onion,94.33
4/6/2020,Kegalle,32.3,374.9,62.4,1.33,Potato,208.12
4/6/2020,Kegalle,32.3,374.9,62.4,1.33,Drumsticks,272.77
4/7/2020,Kegalle,32.3,374.9,62.4,1.33,Jackfruit,306.25
4/7/2020,Kegalle,32.3,374.9,62.4,1.33,Breadfruit,440.97
4/7/2020,Kegalle,32.3,374.9,62.4,1.33,Taro,430.45
4/8/2020,Kegalle,32.3,374.9,62.4,1.33,Manioc,128.59
4/8/2020,Kegalle,32.3,374.9,62.4,1.33,Winged Bean,180.93
4/8/2020,Kegalle,32.3,374.9,62.4,1.33,Bitter Melon,367.76
4/9/2020,Kegalle,32.3,374.9,62.4,1.33,Brinjal,154.47
4/9/2020,Kegalle,32.3,374.9,62.4,1.33,Long Purple Eggplant,480.93
4/9/2020,Kegalle,32.3,374.9,62.4,1.33,Asiatic Pennywort,312.48
4/10/2020,Kegalle,32.3,374.9,62.4,1.33,Red Spinach,395.84
4/10/2020,Kegalle,32.3,374.9,62.4,1.33,Pennywort,466.19
4/10/2020,Kegalle,32.3,374.9,62.4,1.33,Leeks,349.12
4/11/2020,Kegalle,32.3,374.9,62.4,1.33,Carrot,277.82
4/11/2020,Kegalle,31.6,349.6,78.1,0.73,Beetroot,83.47
4/12/2020,Kegalle,31.6,349.6,78.1,0.73,Cabbage,159.06
4/12/2020,Kegalle,31.6,349.6,78.1,0.73,Knol-Khol,112.81
4/12/2020,Kegalle,31.6,349.6,78.1,0.73,Pumpkin,245.68
4/13/2020,Kegalle,31.6,349.6,78.1,0.73,Onion,495.49
4/13/2020,Kegalle,31.6,349.6,78.1,0.73,Potato,491.76
4/13/2020,Kegalle,31.6,349.6,78.1,0.73,Drumsticks,101.73
4/14/2020,Kegalle,31.6,349.6,78.1,0.73,Jackfruit,402.77
4/14/2020,Kegalle,31.6,349.6,78.1,0.73,Breadfruit,466.57
4/14/2020,Kegalle,31.6,349.6,78.1,0.73,Taro,419.13
4/15/2020,Kegalle,31.6,349.6,78.1,0.73,Manioc,496.8
4/15/2020,Kegalle,31.6,349.6,78.1,0.73,Winged Bean,444.03
4/15/2020,Kegalle,31.6,349.6,78.1,0.73,Bitter Melon,69.88
4/16/2020,Kegalle,31.6,349.6,78.1,0.73,Brinjal,469.97
4/16/2020,Kegalle,31.6,349.6,78.1,0.73,Long Purple Eggplant,184.15
4/16/2020,Kegalle,31.6,349.6,78.1,0.73,Asiatic Pennywort,369.84
4/17/2020,Kegalle,31.6,349.6,78.1,0.73,Red Spinach,306.45
4/17/2020,Kegalle,25.4,280.5,54.0,1.29,Pennywort,99.95
4/18/2020,Kegalle,25.4,280.5,54.0,1.29,Leeks,359.47
4/18/2020,Kegalle,25.4,280.5,54.0,1.29,Carrot,497.19
4/18/2020,Kegalle,25.4,280.5,54.0,1.29,Beetroot,248.8
4/19/2020,Kegalle,25.4,280.5,54.0,1.29,Cabbage,145.34
4/19/2020,Kegalle,25.4,280.5,54.0,1.29,Knol-Khol,55.87
4/19/2020,Kegalle,25.4,280.5,54.0,1.29,Pumpkin,117.93
4/20/2020,Kegalle,25.4,280.5,54.0,1.29,Onion,364.42
4/20/2020,Kegalle,25.4,280.5,54.0,1.29,Potato,86.45
4/20/2020,Kegalle,25.4,280.5,54.0,1.29,Drumsticks,301.66
4/21/2020,Kegalle,25.4,280.5,54.0,1.29,Jackfruit,187.78
4/21/2020,Kegalle,25.4,280.5,54.0,1.29,Breadfruit,265.23
4/21/2020,Kegalle,25.4,280.5,54.0,1.29,Taro,338.24
4/22/2020,Kegalle,25.4,280.5,54.0,1.29,Manioc,51.47
4/22/2020,Kegalle,25.4,280.5,54.0,1.29,Winged Bean,222.52
4/22/2020,Kegalle,25.4,280.5,54.0,1.29,Bitter Melon,82.38
4/23/2020,Kegalle,25.4,280.5,54.0,1.29,Brinjal,355.57
4/23/2020,Kegalle,24.0,168.2,94.3,0.87,Long Purple Eggplant,400.3
4/23/2020,Kegalle,24.0,168.2,94.3,0.87,Asiatic Pennywort,191.28
4/24/2020,Kegalle,24.0,168.2,94.3,0.87,Red Spinach,304.7
4/24/2020,Kegalle,24.0,168.2,94.3,0.87,Pennywort,146.62
4/25/2020,Kegalle,24.0,168.2,94.3,0.87,Leeks,181.17
4/25/2020,Kegalle,24.0,168.2,94.3,0.87,Carrot,399.93
4/25/2020,Kegalle,24.0,168.2,94.3,0.87,Beetroot,80.59
4/26/2020,Kegalle,24.0,168.2,94.3,0.87,Cabbage,55.07
4/26/2020,Kegalle,24.0,168.2,94.3,0.87,Knol-Khol,261.35
4/26/2020,Kegalle,24.0,168.2,94.3,0.87,Pumpkin,177.05
4/27/2020,Kegalle,24.0,168.2,94.3,0.87,Onion,206.38
4/27/2020,Kegalle,24.0,168.2,94.3,0.87,Potato,446.52
4/27/2020,Kegalle,24.0,168.2,94.3,0.87,Drumsticks,452.77
4/28/2020,Kegalle,24.0,168.2,94.3,0.87,Jackfruit,351.32
4/28/2020,Kegalle,24.0,168.2,94.3,0.87,Breadfruit,51.33
4/28/2020,Kegalle,24.0,168.2,94.3,0.87,Taro,492.25
4/29/2020,Kegalle,24.0,168.2,94.3,0.87,Manioc,357.35
4/29/2020,Kegalle,35.2,30.7,90.1,0.63,Winged Bean,181.3
4/29/2020,Kegalle,35.2,30.7,90.1,0.63,Bitter Melon,381.05
4/30/2020,Kegalle,35.2,30.7,90.1,0.63,Brinjal,310.99
4/30/2020,Kegalle,35.2,30.7,90.1,0.63,Long Purple Eggplant,156.8
5/1/2020,Kegalle,35.2,30.7,90.1,0.63,Asiatic Pennywort,110.64
5/1/2020,Kegalle,35.2,30.7,90.1,0.63,Red Spinach,343.79
5/1/2020,Kegalle,35.2,30.7,90.1,0.63,Pennywort,347.63
5/2/2020,Kegalle,35.2,30.7,90.1,0.63,Leeks,367.23
5/2/2020,Kegalle,35.2,30.7,90.1,0.63,Carrot,89.87
5/2/2020,Kegalle,35.2,30.7,90.1,0.63,Beetroot,107.96
